EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.667524,-0.353136,1.57635,-0.667656,-0.354261,1.57799,-0.00353036,0.0158286,0.0152091,1.40967,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667571,-0.353021,1.57526,-0.667759,-0.352562,1.57091,-0.0035773,0.0159434,0.014122,0.971766,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667615,-0.352911,1.57437,-0.667787,-0.352468,1.57083,-0.00363161,0.0160019,0.0129752,0.971766,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667654,-0.352806,1.57364,-0.667811,-0.35239,1.5707,-0.00367082,0.0161061,0.0122405,0.978808,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667692,-0.352709,1.57305,-0.667847,-0.352321,1.57068,-0.00370956,0.0162032,0.0116484,0.977623,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667725,-0.352628,1.57255,-0.667853,-0.352302,1.57055,-0.0037417,0.0162847,0.0111492,0.991707,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667196,-0.353538,1.56929,-0.665081,-0.357178,1.55625,-0.00321306,0.0153746,0.00788932,0.738449,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666771,-0.354255,1.56666,-0.66507,-0.357122,1.55613,-0.00278794,0.0146578,0.00525659,0.755995,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666437,-0.354821,1.56455,-0.6651,-0.357087,1.55611,-0.00245381,0.0140912,0.00314769,0.727626,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666168,-0.355272,1.56285,-0.665095,-0.357073,1.55608,-0.00218547,0.0136409,0.00145324,0.727626,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.665956,-0.355624,1.5615,-0.665107,-0.357033,1.55607,-0.00203979,0.0132922,-0.000123366,0.720811,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.665786,-0.355906,1.56041,-0.665106,-0.357035,1.55605,-0.00186973,0.01301,-0.00121318,0.720811,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666115,-0.355337,1.56106,-0.667432,-0.35306,1.56367,-0.00219893,0.0135793,-0.000560743,0.919403,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666385,-0.354875,1.56157,-0.667465,-0.353027,1.5636,-0.0024689,0.0140413,-5.26104e-05,0.919403,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.6666,-0.354504,1.56197,-0.66746,-0.353019,1.56356,-0.00268388,0.0144124,0.000345353,0.926396,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666776,-0.354201,1.56228,-0.667482,-0.352992,1.56353,-0.0028602,0.0147148,0.000658512,0.933119,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666919,-0.353956,1.56253,-0.667489,-0.352974,1.56355,-0.00300306,0.0149308,0.00106273,0.933119,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667034,-0.353758,1.56274,-0.667496,-0.352966,1.56355,-0.00311838,0.0151288,0.0012668,0.919133,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667217,-0.353342,1.563,-0.667948,-0.35168,1.56407,-0.00331301,0.0155204,0.00152442,1.00019,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667368,-0.352999,1.5632,-0.667972,-0.351625,1.56398,-0.00346389,0.0158638,0.0017201,0.997255,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.66749,-0.352719,1.56333,-0.66798,-0.351599,1.56385,-0.00353031,0.0161638,0.00219055,0.9931,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667591,-0.352482,1.56345,-0.667995,-0.351536,1.56391,-0.00363122,0.0164004,0.00230709,0.98307,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667672,-0.35229,1.56354,-0.667994,-0.35152,1.56389,-0.00370275,0.0165602,0.0025957,0.98307,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.66753,-0.352413,1.56506,-0.666963,-0.352903,1.57114,-0.00356095,0.0164376,0.00411739,1.21303,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
