EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
0.145473,-0.323898,-0.00579826,0.143861,-0.322202,-0.0188647,-0.0117726,-0.0114896,0.00873971,2.37426,0.0002,1.09978e-09,1.41509e-07,1.09978e-09,0.000200007,8.45376e-07,1.41509e-07,8.45376e-07,0.000199997,0
0.147103,-0.32397,-0.00385992,0.143862,-0.322206,-0.0188851,-0.0157891,-0.0104382,0.0117533,2.37039,0.0002,1.17226e-09,1.51858e-07,1.17226e-09,0.000200007,8.54137e-07,1.51858e-07,8.54137e-07,0.000199997,0
0.151086,-0.324255,-0.000237504,0.157039,-0.323172,-0.0106022,-0.0118061,-0.0107231,0.0153757,2.29609,0.0002,1.27086e-09,1.64503e-07,1.27086e-09,0.000200007,8.66715e-07,1.64503e-07,8.66715e-07,0.000199997,0
0.154273,-0.324608,0.00286911,0.157041,-0.323182,-0.0105931,-0.0143619,-0.0102936,0.0106521,2.30373,0.0002,1.4585e-09,1.91772e-07,1.4585e-09,0.000200007,8.75151e-07,1.91772e-07,8.75151e-07,0.000199997,0
0.156871,-0.324803,0.00535016,0.157063,-0.323184,-0.0106124,-0.0117643,-0.0104884,0.0131332,2.29991,0.0002,1.5295e-09,1.94552e-07,1.5295e-09,0.000200007,8.87497e-07,1.94552e-07,8.87497e-07,0.000199997,0
0.158884,-0.324975,0.00640537,0.157053,-0.323175,-0.0106011,-0.00975124,-0.0106602,0.0141884,2.29991,0.0002,1.58493e-09,1.99412e-07,1.58493e-09,0.000200007,8.85319e-07,1.99412e-07,8.85319e-07,0.000199997,0
0.160542,-0.325111,0.00496686,0.157078,-0.323185,-0.0106271,-0.0113008,-0.0101994,0.00911495,2.29609,0.0002,1.63605e-09,2.0303e-07,1.63605e-09,0.000200007,8.90596e-07,2.0303e-07,8.90596e-07,0.000199997,0
0.161932,-0.325172,0.00218762,0.156965,-0.323163,-0.0104873,-0.00991152,-0.0102606,0.00633571,2.31518,0.0002,1.65691e-09,1.99603e-07,1.65691e-09,0.000200008,9.07283e-07,1.99603e-07,9.07283e-07,0.000199997,0
0.165554,-0.325569,0.00417401,0.17014,-0.32542,0.0126311,-0.00628885,-0.010658,0.00832209,2.42218,0.0002,1.56999e-09,1.8495e-07,1.56999e-09,0.000200007,8.97284e-07,1.8495e-07,8.97284e-07,0.000199997,0
0.16838,-0.325801,0.00574669,0.170202,-0.325424,0.0125511,-0.0138742,-0.00937572,-0.0145854,2.41302,0.0002,1.40292e-09,1.61385e-07,1.40292e-09,0.000200007,8.7733e-07,1.61385e-07,8.7733e-07,0.000199997,0
0.170564,-0.326007,0.00733222,0.170141,-0.325421,0.0126366,-0.01169,-0.00958131,-0.0129998,2.42218,0.0002,1.28126e-09,1.49173e-07,1.28126e-09,0.000200007,8.54454e-07,1.49173e-07,8.54454e-07,0.000199997,0
0.172311,-0.326087,0.0088101,0.170143,-0.325431,0.0126498,-0.013038,-0.00923154,-0.0150827,2.42218,0.0002,1.11318e-09,1.27205e-07,1.11318e-09,0.000200007,8.39791e-07,1.27205e-07,8.39791e-07,0.000199997,0
0.17375,-0.326106,0.00957476,0.170136,-0.325429,0.0126323,-0.0115992,-0.00925041,-0.014318,2.42218,0.0002,9.5295e-10,1.05998e-07,9.5295e-10,0.000200007,8.37183e-07,1.05998e-07,8.37183e-07,0.000199997,0
0.177209,-0.326637,0.0130871,0.181251,-0.328516,0.0292148,-0.00813965,-0.00978163,-0.0108057,2.43538,0.0002,7.63937e-10,7.86147e-08,7.63937e-10,0.000200007,8.4901e-07,7.86147e-08,8.4901e-07,0.000199997,0
0.179993,-0.327108,0.0160176,0.181219,-0.328449,0.029299,-0.0111973,-0.00946412,-0.00971008,2.42664,0.0002,6.71121e-10,7.01151e-08,6.71121e-10,0.000200007,8.60149e-07,7.01151e-08,8.60149e-07,0.000199997,0
0.182226,-0.327542,0.0181385,0.181251,-0.328539,0.0292159,-0.00896363,-0.00989804,-0.00758914,2.44313,0.0002,6.38622e-10,7.06348e-08,6.38622e-10,0.000200007,8.67435e-07,7.06348e-08,8.67435e-07,0.000199997,0
0.184019,-0.327871,0.0194244,0.181281,-0.32846,0.0292304,-0.013528,-0.00952104,-0.00439396,2.41212,0.0002,6.15922e-10,7.04593e-08,6.15922e-10,0.000200007,8.72138e-07,7.04593e-08,8.72138e-07,0.000199997,0
0.185462,-0.328128,0.0211922,0.18122,-0.328547,0.0293027,-0.0120848,-0.00977874,-0.00262615,2.44853,0.0002,5.79132e-10,6.61842e-08,5.79132e-10,0.000200007,8.7854e-07,6.61842e-08,8.7854e-07,0.000199997,0
0.186575,-0.328404,0.0244673,0.181213,-0.328463,0.02929,-0.0109723,-0.0100541,0.000648981,2.42664,0.0002,6.2105e-10,7.59035e-08,6.2105e-10,0.000200007,8.76233e-07,7.59035e-08,8.76233e-07,0.000199997,0
0.189983,-0.328687,0.0283657,0.194023,-0.328976,0.025327,-0.0135862,-0.0101926,0.00462173,2.27049,0.0002,6.04303e-10,7.36769e-08,6.04303e-10,0.000200007,8.67945e-07,7.36769e-08,8.67945e-07,0.000199997,0
0.192668,-0.328912,0.0329361,0.194023,-0.328971,0.0253401,-0.0109018,-0.0104171,0.00919216,2.26673,0.0002,5.79467e-10,7.07348e-08,5.79467e-10,0.000200007,8.55978e-07,7.07348e-08,8.55978e-07,0.000199997,0
0.194927,-0.329195,0.0375262,0.19403,-0.328995,0.0253507,-0.0147412,-0.0106178,0.0138444,2.26905,0.0002,6.51393e-10,8.34406e-08,6.51393e-10,0.000200007,8.66141e-07,8.34406e-08,8.66141e-07,0.000199997,0
0.196722,-0.32954,0.0410057,0.193948,-0.328974,0.025422,-0.0129454,-0.0109627,0.0173238,2.27892,0.0002,8.19749e-10,1.10593e-07,8.19749e-10,0.000200007,8.73725e-07,1.10593e-07,8.73725e-07,0.000199997,0
0.198224,-0.329874,0.0426501,0.193941,-0.328981,0.025419,-0.0175547,-0.0109209,0.00631323,2.27534,0.0002,1.01523e-09,1.37032e-07,1.01523e-09,0.000200007,8.89373e-07,1.37032e-07,8.89373e-07,0.000199997,0
0.20168,-0.330282,0.0462486,0.206088,-0.330832,0.0471862,-0.014099,-0.0113292,0.00991176,1.74184,0.0002,9.54013e-10,1.2152e-07,9.54013e-10,0.000200007,8.70562e-07,1.2152e-07,8.70562e-07,0.000199997,0
0.204308,-0.33043,0.0468558,0.206076,-0.330789,0.0472155,-0.0114716,-0.0114771,0.010519,1.72697,0.0002,7.3954e-10,8.51236e-08,7.3954e-10,0.000200007,8.36878e-07,8.51236e-08,8.36878e-07,0.000199997,0
0.206565,-0.330563,0.0464124,0.206103,-0.330799,0.0472277,-0.0121621,-0.0113756,-0.000525664,1.72325,0.0002,5.9941e-10,6.4285e-08,5.9941e-10,0.000200007,8.39272e-07,6.4285e-08,8.39272e-07,0.000199997,0
0.208386,-0.330619,0.0459602,0.206081,-0.330655,0.0472577,-0.0103405,-0.0114312,-0.00097784,1.69022,0.0002,4.74452e-10,4.75673e-08,4.74452e-10,0.000200007,8.44043e-07,4.75673e-08,8.44043e-07,0.000199997,0
0.20991,-0.330639,0.0461127,0.206099,-0.330647,0.0472413,-0.0180908,-0.0106321,-0.0193284,1.6865,0.0002,3.60465e-10,3.29407e-08,3.60465e-10,0.000200007,8.5714e-07,3.29407e-08,8.5714e-07,0.000199997,0
0.21367,-0.330664,0.0515719,0.218277,-0.330935,0.0723746,-0.0143306,-0.0106573,-0.0138692,1.9904,0.0002,2.5164e-10,1.92199e-08,2.5164e-10,0.000200007,8.82364e-07,1.92199e-08,8.82364e-07,0.000199997,0
0.216722,-0.330677,0.0557336,0.218285,-0.330946,0.0723822,-0.0112788,-0.0106703,-0.00970752,1.9904,0.0002,1.56399e-10,8.35194e-09,1.56399e-10,0.000200007,9.05291e-07,8.35194e-09,9.05291e-07,0.000199997,0
0.219097,-0.330661,0.0593717,0.218279,-0.330926,0.0723729,-0.0125191,-0.0109978,-0.00448355,1.9904,0.0002,5.81223e-11,-2.97833e-09,5.81223e-11,0.000200008,9.09557e-07,-2.97833e-09,9.09557e-07,0.000199997,0
0.220935,-0.330672,0.062386,0.218282,-0.330943,0.0723746,-0.0106811,-0.0110092,-0.00146924,1.99415,0.0002,1.66402e-12,-7.46516e-09,1.66402e-12,0.000200008,9.02266e-07,-7.46516e-09,9.02266e-07,0.000199997,0
0.222378,-0.330657,0.0642846,0.218261,-0.33094,0.0723977,-0.0156305,-0.0111769,0.00294062,1.98007,0.0002,-6.1157e-11,-1.42796e-08,-6.1157e-11,0.000200007,8.93977e-07,-1.42796e-08,8.93977e-07,0.000199997,0
0.223491,-0.330645,0.0658019,0.218261,-0.330937,0.0723898,-0.0145183,-0.011165,0.00445794,1.98007,0.0002,-1.07122e-10,-1.88054e-08,-1.07122e-10,0.000200007,8.81861e-07,-1.88054e-08,8.81861e-07,0.000199997,0
0.226972,-0.330641,0.0663066,0.231418,-0.330723,0.0678085,-0.0110369,-0.0111605,0.0049626,1.68011,0.0002,-1.00976e-10,-1.50116e-08,-1.00976e-10,0.000200007,8.67746e-07,-1.50116e-08,8.67746e-07,0.000199997,0
0.229798,-0.330636,0.0665067,0.231408,-0.330734,0.0678257,-0.0141902,-0.0112202,0.00540049,1.68386,0.0002,-9.73944e-11,-1.31083e-08,-9.73944e-11,0.000200007,8.65503e-07,-1.31083e-08,8.65503e-07,0.000199997,0
0.232015,-0.330658,0.0665966,0.231292,-0.330753,0.0679914,-0.0119727,-0.0112424,0.0054903,1.68666,0.0002,-7.28687e-11,-8.29093e-09,-7.28687e-11,0.000200007,8.60898e-07,-8.29093e-09,8.60898e-07,0.000199997,0
0.233788,-0.330675,0.0666726,0.231284,-0.330749,0.0680124,-0.0163514,-0.0112713,0.00561828,1.68008,0.0002,-5.32726e-11,-5.23542e-09,-5.32726e-11,0.000200007,8.5795e-07,-5.23542e-09,8.5795e-07,0.000199997,0
0.235313,-0.330701,0.0666252,0.231285,-0.330746,0.0679885,-0.0148257,-0.011298,0.00557087,1.68292,0.0002,-2.54218e-11,-9.94803e-10,-2.54218e-11,0.000200007,8.73268e-07,-9.94803e-10,8.73268e-07,0.000199997,0
0.238868,-0.330534,0.0664596,0.242968,-0.330005,0.0663118,-0.0112714,-0.0111306,0.00540523,1.53397,0.0002,-4.3268e-11,-5.14097e-09,-4.3268e-11,0.000200007,8.8262e-07,-5.14097e-09,8.8262e-07,0.000199997,0
0.24175,-0.330356,0.0663303,0.242967,-0.330013,0.066329,-0.0142667,-0.0113911,0.00453416,1.53397,0.0002,-1.01173e-10,-1.49837e-08,-1.01173e-10,0.000200007,8.94946e-07,-1.49837e-08,8.94946e-07,0.000199997,0
0.244058,-0.330214,0.0660191,0.242976,-0.330012,0.0663258,-0.0119586,-0.0112488,0.00422297,1.53397,0.0002,-1.47182e-10,-2.1155e-08,-1.47182e-10,0.000200008,9.02839e-07,-2.1155e-08,9.02839e-07,0.000199997,0
0.245817,-0.330064,0.0659781,0.242972,-0.330013,0.0663307,-0.0163646,-0.0115915,0.000888953,1.53397,0.0002,-2.14824e-10,-3.09828e-08,-2.14824e-10,0.000200007,8.93859e-07,-3.09828e-08,8.93859e-07,0.000199997,0
0.247143,-0.329995,0.0663588,0.24298,-0.330021,0.0663282,-0.0150386,-0.0115218,0.00126963,1.53022,0.0002,-2.1957e-10,-2.97287e-08,-2.1957e-10,0.000200007,8.74972e-07,-2.97287e-08,8.74972e-07,0.000199997,0
0.248204,-0.32998,0.0664631,0.24297,-0.330018,0.0663625,-0.013977,-0.0115071,0.00137399,1.53771,0.0002,-1.82903e-10,-2.21714e-08,-1.82903e-10,0.000200007,8.63335e-07,-2.21714e-08,8.63335e-07,0.000199997,0
0.251674,-0.329895,0.0660173,0.255946,-0.329333,0.064231,-0.0167473,-0.0115436,0.00273562,1.46132,0.0002,-9.73736e-11,-7.36569e-09,-9.73736e-11,0.000200007,8.59962e-07,-7.36569e-09,8.59962e-07,0.000199997,0
0.254551,-0.329754,0.065763,0.25594,-0.329319,0.0642262,-0.0138707,-0.0114028,0.00248138,1.46508,0.0002,-9.42807e-11,-9.10525e-09,-9.42807e-11,0.000200007,8.74105e-07,-9.10525e-09,8.74105e-07,0.000199997,0
0.256913,-0.329617,0.0654558,0.255934,-0.329322,0.0642251,-0.0115084,-0.0112657,0.00217415,1.46884,0.0002,-1.17873e-10,-1.41613e-08,-1.17873e-10,0.000200007,8.93123e-07,-1.41613e-08,8.93123e-07,0.000199997,0
0.258744,-0.329536,0.0649012,0.25595,-0.32934,0.064234,-0.0163801,-0.0111172,0.00457943,1.46027,0.0002,-1.11967e-10,-1.31051e-08,-1.11967e-10,0.000200007,8.95332e-07,-1.31051e-08,8.95332e-07,0.000199997,0
0.260268,-0.329445,0.0645635,0.255935,-0.329328,0.0642468,-0.0148561,-0.0110257,0.00424175,1.46508,0.0002,-1.31385e-10,-1.63472e-08,-1.31385e-10,0.000200008,9.06717e-07,-1.63472e-08,9.06717e-07,0.000199997,0
