x,y,theta,time
-0.571307957172,0.212897077203,1.540745997901,3.350000000000
-0.571265697479,0.213676095009,1.540762098216,3.375000000000
-0.571225941181,0.214407831430,1.540747848392,3.400000000000
-0.571190118790,0.215051829815,1.540722560569,3.425000000000
-0.571155846119,0.215660110116,1.540719762210,3.450000000000
-0.571125149727,0.216193020344,1.540694001350,3.475000000000
-0.571095168591,0.216700240970,1.540707119194,3.500000000000
-0.571067988873,0.217142269015,1.540729538328,3.525000000000
-0.571041524410,0.217566430569,1.540697460441,3.550000000000
-0.571018397808,0.217933252454,1.540747850183,3.575000000000
-0.570995151997,0.218287944794,1.540733177943,3.600000000000
-0.570974469185,0.218592137098,1.540699782175,3.625000000000
-0.570953905582,0.218890354037,1.540677901037,3.650000000000
-0.570935785770,0.219143733382,1.540677899242,3.675000000000
-0.570917844772,0.219395652413,1.540652497642,3.700000000000
-0.570902645588,0.219607651234,1.540628047488,3.725000000000
-0.570888340473,0.219822153449,1.540608609036,3.750000000000
-0.570876061916,0.220000758767,1.540567583750,3.775000000000
-0.570863723755,0.220184922218,1.540566746064,3.800000000000
-0.570851981640,0.220336005092,1.540547843812,3.825000000000
-0.570840060711,0.220494776964,1.540496852871,3.850000000000
-0.570828914642,0.220623195171,1.540481711213,3.875000000000
-0.570817172527,0.220761254430,1.540470916890,3.900000000000
-0.570806980133,0.220870569348,1.540483382989,3.925000000000
-0.570796489716,0.220991134644,1.540467098525,3.950000000000
-0.570787668228,0.221084758639,1.540449149510,3.975000000000
-0.570778429508,0.221190378070,1.540442175361,4.000000000000
-0.570770561695,0.221270352602,1.540479568239,4.025000000000
-0.570762574673,0.221364095807,1.540476107338,4.050000000000
-0.569901406765,0.221346005797,1.540446347573,4.075000000000
-0.566720426083,0.221096947789,1.540407651232,4.100000000000
-0.562408089638,0.220736950636,1.540452011025,4.125000000000
-0.557279884815,0.220304951072,1.540461796152,4.150000000000
-0.551988184452,0.219859704375,1.540450339246,4.175000000000
-0.546488285065,0.219404175878,1.540415459457,4.200000000000
-0.541084289551,0.218961730599,1.540418797588,4.225000000000
-0.535582780838,0.218521028757,1.540371747772,4.250000000000
-0.530205845833,0.218096151948,1.540419099094,4.275000000000
-0.524733245373,0.217672988772,1.540411821631,4.300000000000
-0.519380450249,0.217264756560,1.540419456557,4.325000000000
-0.513927221298,0.216858282685,1.540392859807,4.350000000000
-0.508590281010,0.216466128826,1.540369306926,4.375000000000
-0.503151059151,0.216075435281,1.540349507399,4.400000000000
-0.497826993465,0.215698748827,1.540319809013,4.425000000000
-0.492400348186,0.215324118733,1.540328453122,4.450000000000
-0.487088322639,0.214963689446,1.540363165051,4.475000000000
-0.481674075127,0.214605927467,1.540331076325,4.500000000000
-0.476374715567,0.214262187481,1.540323448656,4.525000000000
-0.470973491669,0.213921040297,1.540299713414,4.550000000000
-0.465686440468,0.213593259454,1.540287250932,4.575000000000
-0.460297733545,0.213268429041,1.540300368760,4.600000000000
-0.455022990704,0.212956786156,1.540310682839,4.625000000000
-0.449646264315,0.212648406625,1.540308180608,4.650000000000
-0.444383591413,0.212353244424,1.540321305702,4.675000000000
-0.439019680023,0.212061986327,1.540301027741,4.700000000000
-0.433769315481,0.211783587933,1.540295239692,4.725000000000
-0.428417503834,0.211509346962,1.540320643091,4.750000000000
-0.423179239035,0.211247593164,1.540239906879,4.775000000000
-0.417840033770,0.210990428925,1.540295543030,4.800000000000
-0.412614285946,0.210745573044,1.540324459649,4.825000000000
-0.407287597656,0.210505470634,1.540307823146,4.850000000000
-0.402073979378,0.210277274251,1.540276756307,4.875000000000
-0.396759599447,0.210053965449,1.540245564856,4.900000000000
-0.391558229923,0.209842681885,1.540258982387,4.925000000000
-0.386256486177,0.209637120366,1.540248729710,4.950000000000
-0.381067484617,0.209443300962,1.540225292349,4.975000000000
-0.375778287649,0.209255635738,1.540230600148,5.000000000000
-0.370601624250,0.209079340100,1.540189571234,5.025000000000
-0.365325301886,0.208909153938,1.540190407132,5.050000000000
-0.360160738230,0.208750367165,1.540190585863,5.075000000000
-0.354895651340,0.208598405123,1.540187964487,5.100000000000
-0.349742233753,0.208457425237,1.540205850273,5.125000000000
-0.344488769770,0.208323240280,1.540226603038,5.150000000000
-0.339346885681,0.208199605346,1.540249737055,5.175000000000
-0.334105640650,0.208082944155,1.540233759540,5.200000000000
-0.328976392746,0.207976520061,1.540239603532,5.225000000000
-0.323748141527,0.207878082991,1.540248188057,5.250000000000
-0.318631410599,0.207790225744,1.540261186731,5.275000000000
-0.313415408134,0.207710936666,1.540281287788,5.300000000000
-0.308310061693,0.207641780376,1.540279079806,5.325000000000
-0.303105235100,0.207581609488,1.540330420978,5.350000000000
-0.298011183739,0.207531213760,1.540371747772,5.375000000000
-0.292818427086,0.207489863038,1.540383733640,5.400000000000
-0.287736356258,0.207458421588,1.540376936416,5.425000000000
-0.282555311918,0.207436949015,1.540377236114,5.450000000000
-0.277484327555,0.207425370812,1.540373955750,5.475000000000
-0.272315025330,0.207424089313,1.540375443363,5.500000000000
-0.267256408930,0.207432314754,1.540366320820,5.525000000000
-0.262099921703,0.207451581955,1.540355170845,5.550000000000
-0.257053375244,0.207480415702,1.540376100524,5.575000000000
-0.251908302307,0.207520559430,1.540389879141,5.600000000000
-0.246872663498,0.207569569349,1.540383730015,5.625000000000
-0.241738960147,0.207630202174,1.540404006161,5.650000000000
-0.236715331674,0.207699462771,1.540350522023,5.675000000000
-0.231594443321,0.207781061530,1.540362625230,5.700000000000
-0.226583242416,0.207871288061,1.540331612518,5.725000000000
-0.221474573016,0.207974910736,1.540302870992,5.750000000000
-0.216474965215,0.208087772131,1.540315337108,5.775000000000
-0.211378365755,0.208214983344,1.540331616149,5.800000000000
-0.206391111016,0.208350911736,1.540334066067,5.825000000000
-0.201307028532,0.208501368761,1.540344197787,5.850000000000
