EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.681022,-0.312449,1.61778,-0.681022,-0.312449,1.61778,-0.00659039,0.00898491,0.0241563,0.953424,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.680923,-0.312727,1.61824,-0.680829,-0.312991,1.61867,-0.00649171,0.00870746,0.0246164,0.9777,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.68088,-0.312856,1.61845,-0.680803,-0.313087,1.61883,-0.00622228,0.00895495,0.0206701,0.964277,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.679195,-0.313645,1.61629,-0.675084,-0.315568,1.61103,-0.00453724,0.00816661,0.0185136,0.58226,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.678166,-0.314154,1.61499,-0.675146,-0.31565,1.61118,-0.00350769,0.00770222,0.0168348,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.67746,-0.314519,1.61414,-0.675137,-0.315718,1.61132,-0.00280133,0.00733749,0.0159784,0.58226,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.676935,-0.314784,1.61353,-0.675083,-0.315719,1.61137,-0.00227684,0.0070728,0.0153668,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.676522,-0.314987,1.61308,-0.674997,-0.315737,1.61142,-0.00183998,0.00685367,0.0149182,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.676196,-0.315146,1.61274,-0.674958,-0.31575,1.61145,-0.00151422,0.00669486,0.0145786,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.67661,-0.314814,1.61392,-0.678211,-0.31353,1.61849,-0.00213924,0.00672588,0.0192084,0.660712,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
