EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.67518,-0.311331,1.61733,-0.67518,-0.311331,1.61733,-0.000748577,0.0101037,0.023706,0.944951,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.675044,-0.311738,1.61789,-0.674915,-0.312126,1.61843,-0.000612743,0.0096965,0.0242716,0.970989,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.674973,-0.311925,1.61818,-0.674845,-0.312259,1.61869,-0.000315082,0.00988609,0.020398,0.970989,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.673273,-0.312758,1.6161,-0.669127,-0.314789,1.61102,0.00138441,0.0090537,0.0183177,0.577165,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.672231,-0.313297,1.61483,-0.669172,-0.314879,1.61111,0.00242743,0.00855984,0.0166702,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.671517,-0.313679,1.61399,-0.66917,-0.314936,1.61124,0.00314132,0.00817757,0.0158323,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.670983,-0.313961,1.61339,-0.669099,-0.314958,1.61128,0.00367493,0.00789536,0.0152339,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.670571,-0.314177,1.61296,-0.669046,-0.314975,1.61135,0.00411169,0.00766346,0.0147994,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.670238,-0.314345,1.61263,-0.668976,-0.314983,1.61137,0.00444386,0.00749555,0.0144686,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.670652,-0.314018,1.61383,-0.672253,-0.312749,1.6185,0.00381883,0.00752246,0.0191243,0.660712,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
-0.670988,-0.313758,1.61479,-0.672307,-0.312741,1.61851,0.00348236,0.00778207,0.020076,0.653863,0.000203345,-3.48618e-26,-8.06072e-17,-2.77679e-26,0.000203345,-1.81932e-18,-8.0612e-17,-1.81916e-18,0.000203345
-0.671263,-0.313542,1.61557,-0.672345,-0.312688,1.61866,0.0032081,0.00799836,0.020859,0.680036,0.000202135,-2.21927e-26,-5.13136e-17,-1.76768e-26,0.000202135,-1.15816e-18,-5.13166e-17,-1.15806e-18,0.000202135
-0.671489,-0.31337,1.61617,-0.672387,-0.31269,1.61858,0.00316238,0.00830779,0.0194046,0.677645,0.000201364,-1.4155e-26,-3.27288e-17,-1.12746e-26,0.000201364,-7.38694e-19,-3.27307e-17,-7.38631e-19,0.000201364
-0.671677,-0.313241,1.61664,-0.672423,-0.312728,1.61848,0.00297489,0.00843688,0.019868,0.653863,0.000200872,-9.03945e-27,-2.09008e-17,-7.20005e-27,0.000200872,-4.71734e-19,-2.0902e-17,-4.71694e-19,0.000200872
-0.672063,-0.313187,1.6168,-0.673604,-0.312972,1.61744,0.00265048,0.00859895,0.0188096,0.674142,0.000200558,-5.77719e-27,-1.33579e-17,-4.60162e-27,0.000200558,-3.01489e-19,-1.33586e-17,-3.01463e-19,0.000200558
-0.67237,-0.313146,1.61692,-0.673596,-0.312983,1.61739,0.00234335,0.00863984,0.0189274,0.661629,0.000200357,-3.6941e-27,-8.54141e-18,-2.94241e-27,0.000200357,-1.92781e-19,-8.54191e-18,-1.92764e-19,0.000200357
-0.672618,-0.313109,1.61701,-0.673606,-0.312961,1.6174,0.00209588,0.008677,0.0190247,0.674142,0.000200228,-2.36288e-27,-5.46338e-18,-1.88207e-27,0.000200228,-1.23309e-19,-5.4637e-18,-1.23299e-19,0.000200228
-0.672814,-0.313092,1.61706,-0.673596,-0.313025,1.61723,0.00172535,0.00838952,0.0224075,0.648296,0.000200146,-1.51169e-27,-3.49529e-18,-1.20408e-27,0.000200146,-7.88891e-20,-3.49549e-18,-7.88824e-20,0.000200146
-0.67297,-0.313076,1.61709,-0.673596,-0.313012,1.61723,0.00156887,0.00840558,0.0224412,0.648296,0.000200093,-9.67256e-28,-2.23646e-18,-7.70434e-28,0.000200093,-5.04772e-20,-2.23659e-18,-5.0473e-20,0.000200093
-0.673098,-0.313046,1.61714,-0.673609,-0.312927,1.61735,0.00144726,0.00838229,0.0228135,0.667475,0.00020006,-6.18951e-28,-1.43112e-18,-4.93004e-28,0.00020006,-3.23006e-20,-1.43121e-18,-3.22979e-20,0.00020006
-0.672532,-0.312777,1.61662,-0.670268,-0.311701,1.61454,0.00201325,0.00865148,0.0222924,0.566749,0.000200038,-3.96091e-28,-9.1583e-19,-3.15492e-28,0.000200038,-2.06704e-20,-9.15884e-19,-2.06687e-20,0.000200038
-0.672064,-0.312553,1.61619,-0.670191,-0.311655,1.61448,0.00248154,0.00887593,0.0218637,0.572709,0.000200025,-2.53483e-28,-5.86095e-19,-2.01903e-28,0.000200025,-1.32283e-20,-5.8613e-19,-1.32271e-20,0.000200025
-0.671677,-0.312365,1.61583,-0.670131,-0.311613,1.61437,0.00308874,0.00933629,0.0181096,0.562432,0.000200016,-1.62223e-28,-3.75086e-19,-1.29213e-28,0.000200016,-8.46575e-21,-3.75108e-19,-8.46503e-21,0.000200016
