EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.635097,-0.262494,1.52067,-0.635097,-0.262494,1.52067,-0.000173572,0.0561764,-0.00231262,7.66225,0.000999999,-4.3936e-23,2.54086e-15,-6.15369e-23,0.000999999,5.31004e-14,2.54115e-15,5.31039e-14,0.000999999
-0.635937,-0.259029,1.51576,-0.636736,-0.25573,1.51108,-0.00101315,0.0596413,-0.00722341,7.518,0.000512195,-1.04704e-23,6.04607e-16,-1.46586e-23,0.000512195,1.26354e-14,6.04677e-16,1.26363e-14,0.000512195
-0.636373,-0.25743,1.51352,-0.63715,-0.254584,1.50955,-0.00144977,0.061241,-0.00945545,7.51754,0.000359875,-4.29236e-24,2.47744e-16,-6.00851e-24,0.000359875,5.1775e-15,2.47772e-16,5.17784e-15,0.000359875
-0.636649,-0.256447,1.51213,-0.637322,-0.254049,1.50872,-0.00172544,0.0622238,-0.0108516,7.56462,0.000290717,-2.15987e-24,1.24636e-16,-3.02323e-24,0.000290717,2.60471e-15,1.2465e-16,2.60488e-15,0.000290717
-0.636856,-0.255758,1.51115,-0.637462,-0.253737,1.50829,-0.00193201,0.0629124,-0.011827,7.54588,0.000254131,-1.20171e-24,6.93374e-17,-1.68202e-24,0.000254131,1.44905e-15,6.93453e-17,1.44915e-15,0.000254131
-0.636028,-0.256532,1.50383,-0.633305,-0.259077,1.47976,-0.00110853,0.0621425,-0.0191176,8.8421,0.000233206,-7.06622e-25,4.07686e-17,-9.8903e-25,0.000233206,8.52005e-16,4.07732e-17,8.52061e-16,0.000233206
-0.635371,-0.256963,1.49818,-0.633054,-0.258483,1.47823,-0.000452289,0.061712,-0.024769,8.3192,0.000220702,-4.29152e-25,2.4759e-17,-6.0066e-25,0.000220702,5.17428e-16,2.47618e-17,5.17462e-16,0.000220702
-0.634945,-0.257184,1.49392,-0.633368,-0.258,1.47816,-3.73567e-05,0.0615142,-0.0290445,8.84493,0.000213033,-2.65787e-25,1.53337e-17,-3.72005e-25,0.000213033,3.20452e-16,1.53354e-17,3.20473e-16,0.000213033
-0.634621,-0.2573,1.4904,-0.633391,-0.257741,1.47704,0.00028622,0.0613982,-0.032558,8.27896,0.000208255,-1.66614e-25,9.61205e-18,-2.33198e-25,0.000208255,2.00878e-16,9.61315e-18,2.00891e-16,0.000208255
-0.634409,-0.257324,1.48766,-0.633588,-0.257419,1.47705,0.000498209,0.0613736,-0.0352992,8.84535,0.000205249,-1.05239e-25,6.07126e-18,-1.47295e-25,0.000205249,1.26881e-16,6.07195e-18,1.26889e-16,0.000205249
-0.634249,-0.257282,1.48545,-0.633624,-0.257118,1.47679,0.000647798,0.0614206,-0.0375095,8.83134,0.000203345,-6.67914e-26,3.85318e-18,-9.34828e-26,0.000203345,8.0526e-17,3.85362e-18,8.05313e-17,0.000203345
-0.63599,-0.256291,1.48436,-0.642858,-0.252378,1.48006,-0.00109233,0.0624118,-0.0385983,9.56785,0.000202135,-4.25188e-26,2.45289e-18,-5.95102e-26,0.000202135,5.12619e-17,2.45317e-18,5.12653e-17,0.000202135
-0.637395,-0.255405,1.48337,-0.642969,-0.251894,1.47943,-0.00249774,0.0632973,-0.0395919,9.58258,0.000201364,-2.71194e-26,1.5645e-18,-3.79568e-26,0.000201364,3.26958e-17,1.56468e-18,3.2698e-17,0.000201364
-0.638534,-0.254612,1.48247,-0.643064,-0.251455,1.47891,-0.00362255,0.0640818,-0.0404769,9.56123,0.000200872,-1.73186e-26,9.99098e-19,-2.42395e-26,0.000200872,2.08797e-17,9.99212e-19,2.08811e-17,0.000200872
-0.639466,-0.253907,1.48169,-0.643184,-0.251096,1.47855,-0.00455517,0.064787,-0.0412636,9.55759,0.000200558,-1.10685e-26,6.38531e-19,-1.54916e-26,0.000200558,1.33444e-17,6.38604e-19,1.33453e-17,0.000200558
