EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.667655,-0.305561,1.51299,-0.667655,-0.305561,1.51299,-0.00615221,0.0891533,-0.0376756,10.3978,0.000999999,0,0,0,0.000999999,0,0,0,0.000999999
-0.672496,-0.298359,1.4984,-0.677106,-0.2915,1.4845,-0.0110397,0.0963485,-0.0522516,8.8244,0.000512195,0,0,0,0.000512195,0,0,0,0.000512195
-0.674504,-0.295271,1.49233,-0.678076,-0.289778,1.48152,-0.0130476,0.0994365,-0.0583241,8.78737,0.000359875,0,0,0,0.000359875,0,0,0,0.000359875
-0.675667,-0.293397,1.4888,-0.678506,-0.288823,1.4802,-0.0142442,0.101338,-0.061849,8.77525,0.000290717,0,0,0,0.000290717,0,0,0,0.000290717
-0.676391,-0.292188,1.48465,-0.678515,-0.28864,1.47248,-0.0149678,0.102547,-0.0659969,9.02627,0.000254131,0,0,0,0.000254131,0,0,0,0.000254131
-0.676942,-0.291248,1.48165,-0.678753,-0.288157,1.47179,-0.0155393,0.103523,-0.0690273,9.01354,0.000233206,0,0,0,0.000233206,0,0,0,0.000233206
-0.677384,-0.290495,1.47933,-0.678946,-0.287838,1.47114,-0.0159815,0.104275,-0.0713473,9.02857,0.000220702,0,0,0,0.000220702,0,0,0,0.000220702
-0.677754,-0.289884,1.47747,-0.679118,-0.287623,1.47059,-0.016351,0.104887,-0.0732094,9.01504,0.000213033,0,0,0,0.000213033,0,0,0,0.000213033
-0.678069,-0.289375,1.47597,-0.67927,-0.287441,1.47027,-0.0166822,0.105416,-0.0747394,8.97337,0.000208255,0,0,0,0.000208255,0,0,0,0.000208255
-0.678418,-0.289571,1.4759,-0.679768,-0.29033,1.47563,-0.0170309,0.10522,-0.0748091,9.29256,0.000205249,0,0,0,0.000205249,0,0,0,0.000205249
-0.67869,-0.289726,1.47585,-0.679756,-0.290334,1.47563,-0.017303,0.105065,-0.0748632,9.30343,0.000203345,0,0,0,0.000203345,0,0,0,0.000203345
-0.67891,-0.289843,1.47581,-0.679779,-0.290304,1.47569,-0.0175244,0.104952,-0.074875,9.30518,0.000202135,0,0,0,0.000202135,0,0,0,0.000202135
-0.679085,-0.289933,1.47579,-0.679781,-0.290291,1.47567,-0.0176997,0.104861,-0.0749032,9.30518,0.000201364,0,0,0,0.000201364,0,0,0,0.000201364
-0.6792,-0.289992,1.47586,-0.67977,-0.290322,1.47562,-0.0178209,0.1048,-0.0748341,9.29256,0.000200872,-7.49131e-14,-3.07984e-09,-7.49131e-14,0.000200872,3.72768e-09,-3.07984e-09,3.72768e-09,0.000200872
-0.679291,-0.290041,1.47592,-0.679772,-0.290329,1.47565,-0.0179126,0.104752,-0.0747716,9.31417,0.000200558,-2.12626e-13,-5.04334e-09,-2.12626e-13,0.000200558,6.10368e-09,-5.04334e-09,6.10368e-09,0.000200558
-0.67926,-0.290547,1.47535,-0.679575,-0.292737,1.47103,-0.0178807,0.104246,-0.0753377,8.93594,0.000200357,-1.07362e-12,-8.72909e-09,-1.07362e-12,0.000200357,1.81241e-08,-8.72909e-09,1.81241e-08,0.000200357
-0.679274,-0.290947,1.47469,-0.679564,-0.292737,1.47103,-0.0179674,0.103855,-0.075976,8.93594,0.000200228,-1.64269e-12,-1.17199e-08,-1.64269e-12,0.000200228,1.90247e-08,-1.17199e-08,1.90247e-08,0.000200228
-0.679332,-0.291304,1.47396,-0.679565,-0.292731,1.47103,-0.0180257,0.103498,-0.07671,8.93603,0.000200146,-9.36842e-13,-7.498e-09,-9.36842e-13,0.000200146,1.21714e-08,-7.498e-09,1.21714e-08,0.000200146
-0.67936,-0.291615,1.47349,-0.679565,-0.292744,1.47109,-0.0181144,0.103196,-0.0771714,8.92444,0.000200093,-3.84499e-13,-1.07964e-09,-3.84499e-13,0.000200093,1.08482e-08,-1.07964e-09,1.08482e-08,0.000200093
-0.679337,-0.291868,1.47332,-0.679551,-0.29274,1.47111,-0.0180912,0.102944,-0.077336,8.94743,0.00020006,1.97096e-13,3.68596e-09,1.97096e-13,0.00020006,1.67779e-08,3.68596e-09,1.67779e-08,0.00020006
-0.68089,-0.291146,1.47267,-0.687199,-0.288145,1.46953,-0.019645,0.103665,-0.0779922,11.562,0.000200038,4.78334e-13,6.0776e-09,4.78334e-13,0.000200038,1.37939e-08,6.0776e-09,1.37939e-08,0.000200038
-0.682172,-0.290479,1.47193,-0.687298,-0.287811,1.46899,-0.0209308,0.104332,-0.0787183,11.5399,0.000200025,2.63196e-13,3.88943e-09,2.63196e-13,0.000200025,8.82758e-09,3.88943e-09,8.82758e-09,0.000200025
-0.683191,-0.289906,1.47136,-0.68736,-0.287496,1.46858,-0.0219494,0.104906,-0.079286,11.555,0.000200016,4.13244e-13,6.21175e-09,4.13244e-13,0.000200016,8.70101e-09,6.21175e-09,8.70101e-09,0.000200016
-0.684048,-0.289371,1.47072,-0.687476,-0.287233,1.46816,-0.0227896,0.105418,-0.0799169,11.5446,0.00020001,2.36798e-13,3.97542e-09,2.36798e-13,0.00020001,5.56851e-09,3.97542e-09,5.56851e-09,0.00020001
-0.684749,-0.288904,1.47014,-0.687556,-0.287035,1.4678,-0.0234913,0.105886,-0.0805013,11.5636,0.000200006,1.40214e-13,2.54423e-09,1.40214e-13,0.000200006,3.56379e-09,2.54423e-09,3.56379e-09,0.000200006
-0.685306,-0.288462,1.46971,-0.68765,-0.286786,1.46746,-0.024054,0.106326,-0.0809344,11.5636,0.000200004,4.87203e-15,-1.41642e-09,4.87203e-15,0.000200004,6.00865e-09,-1.41642e-09,6.00865e-09,0.000200004
-0.684389,-0.288277,1.47038,-0.680838,-0.287635,1.47258,-0.023137,0.10651,-0.080256,9.07592,0.000200003,-1.65973e-13,-3.94958e-09,-1.65973e-13,0.000200003,7.57465e-09,-3.94958e-09,7.57465e-09,0.000200003
-0.68363,-0.288169,1.47106,-0.680804,-0.287713,1.47272,-0.0223777,0.106619,-0.0795822,9.06456,0.000200002,-1.5135e-13,-1.84713e-09,-1.5135e-13,0.000200002,1.16205e-08,-1.84713e-09,1.16205e-08,0.000200002
-0.682945,-0.288083,1.47193,-0.680747,-0.287796,1.47285,-0.0217407,0.106686,-0.0786766,9.0932,0.000200001,-4.96017e-13,-2.88538e-09,-4.96017e-13,0.000200001,2.47074e-08,-2.88538e-09,2.47074e-08,0.000200001
-0.682279,-0.288137,1.473,-0.680653,-0.288034,1.47313,-0.0210748,0.106633,-0.07761,9.08008,0.000200001,2.56517e-12,8.2518e-09,2.56517e-12,0.000200001,4.90192e-08,8.2518e-09,4.90192e-08,0.000200001
-0.681713,-0.288147,1.474,-0.680621,-0.288181,1.47333,-0.0205081,0.106622,-0.0766132,9.07048,0.0002,2.83902e-12,5.50565e-09,2.83902e-12,0.0002,6.89633e-08,5.50565e-09,6.89633e-08,0.0002
-0.681235,-0.288153,1.47509,-0.680519,-0.28838,1.47376,-0.0198636,0.106411,-0.0775516,9.06829,0.0002,-1.06031e-12,-3.07494e-09,-1.06031e-12,0.0002,8.23761e-08,-3.07494e-09,8.23761e-08,0.0002
