EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
0.598278,0.337288,-1.58758,0.598278,0.337288,-1.58758,-0.00172211,-0.0171116,-0.0185847,19.7283,0.000999999,0,0,0,0.000999999,0,0,0,0.000999999
0.597638,0.325813,-1.59908,0.597028,0.314884,-1.61002,-0.0023623,-0.0285871,-0.0300763,19.2373,0.000512195,0,0,0,0.000512195,0,0,0,0.000512195
0.597452,0.319816,-1.60643,0.597098,0.309127,-1.61964,-0.00254763,-0.0345838,-0.0374275,17.6997,0.000359875,-2.48927e-14,-2.71043e-09,-2.48927e-14,0.000359875,2.86778e-09,-2.71043e-09,2.86778e-09,0.000359875
0.597692,0.315231,-1.61331,0.598276,0.304045,-1.63011,-0.0023082,-0.0392687,-0.0443129,16.6027,0.000290717,-9.74948e-15,-1.36357e-09,-9.74948e-15,0.000290717,1.44273e-09,-1.36357e-09,1.44273e-09,0.000290717
0.59799,0.312446,-1.61722,0.598865,0.304269,-1.62868,-0.00201002,-0.0419544,-0.0482187,16.7571,0.000254131,-4.60755e-15,-7.58581e-10,-4.60755e-15,0.000254131,8.02619e-10,-7.58581e-10,8.02619e-10,0.000254131
0.598579,0.309912,-1.62115,0.600517,0.301582,-1.63407,-0.00142062,-0.0444878,-0.0521475,16.1923,0.000233206,-2.43461e-15,-4.46025e-10,-2.43461e-15,0.000233206,4.71919e-10,-4.46025e-10,4.71919e-10,0.000233206
0.59896,0.308201,-1.62384,0.600302,0.302161,-1.63334,-0.00104049,-0.0461986,-0.0548377,16.2802,0.000220702,-1.37894e-15,-2.70874e-10,-1.37894e-15,0.000220702,2.86599e-10,-2.70874e-10,2.86599e-10,0.000220702
0.599387,0.30663,-1.62598,0.600965,0.300827,-1.63392,-0.000713255,-0.0477696,-0.0569848,16.2389,0.000213033,-8.16162e-16,-1.67757e-10,-8.16162e-16,0.000213033,1.77496e-10,-1.67757e-10,1.77496e-10,0.000213033
0.599753,0.304952,-1.62903,0.601143,0.298571,-1.64062,-0.000247411,-0.049448,-0.0600326,15.1272,0.000208255,-4.96841e-16,-1.0516e-10,-4.96841e-16,0.000208255,1.11265e-10,-1.0516e-10,1.11265e-10,0.000208255
0.600241,0.303805,-1.63062,0.602133,0.299366,-1.63676,0.000241253,-0.0505946,-0.0616177,15.9575,0.000205249,-3.07946e-16,-6.64221e-11,-3.07946e-16,0.000205249,7.02782e-11,-6.64221e-11,7.02782e-11,0.000205249
0.600711,0.302486,-1.63272,0.602551,0.297318,-1.64098,0.000610886,-0.0519138,-0.0637246,15.5029,0.000203345,-1.9308e-16,-4.21554e-11,-1.9308e-16,0.000203345,4.46027e-11,-4.21554e-11,4.46027e-11,0.000203345
0.60096,0.301427,-1.63453,0.601945,0.297244,-1.64165,0.000960348,-0.0529734,-0.0655288,15.4269,0.000202135,-1.21958e-16,-2.68356e-11,-1.21958e-16,0.000202135,2.83936e-11,-2.68356e-11,2.83936e-11,0.000202135
0.601254,0.300483,-1.63607,0.602419,0.296739,-1.64218,0.00125408,-0.0539174,-0.0670691,15.1999,0.000201364,-7.73989e-17,-1.71163e-11,-7.73989e-17,0.000201364,1.811e-11,-1.71163e-11,1.811e-11,0.000201364
0.601531,0.299622,-1.63752,0.60263,0.296197,-1.64329,0.0015305,-0.0547782,-0.0685199,15.2471,0.000200872,-4.92691e-17,-1.09306e-11,-4.92691e-17,0.000200872,1.15651e-11,-1.09306e-11,1.15651e-11,0.000200872
0.60184,0.298821,-1.63889,0.603073,0.295628,-1.64434,0.0018399,-0.0555791,-0.0698878,15.1417,0.000200558,-3.14237e-17,-6.9858e-12,-3.14237e-17,0.000200558,7.39136e-12,-6.9858e-12,7.39136e-12,0.000200558
0.602231,0.297852,-1.64046,0.603794,0.293987,-1.64675,0.00213139,-0.0565476,-0.0714622,15.0631,0.000200357,-2.00668e-17,-4.46693e-12,-2.00668e-17,0.000200357,4.72625e-12,-4.46693e-12,4.72625e-12,0.000200357
0.602568,0.297137,-1.64144,0.603914,0.29428,-1.64536,0.00246826,-0.0572629,-0.0724433,15.5247,0.000200228,-1.28246e-17,-2.8572e-12,-1.28246e-17,0.000200228,3.02307e-12,-2.8572e-12,3.02307e-12,0.000200228
0.602746,0.296412,-1.64275,0.603458,0.293517,-1.64799,0.00264634,-0.0579875,-0.0737541,14.7198,0.000200146,-8.20036e-18,-1.82794e-12,-8.20036e-18,0.000200146,1.93406e-12,-1.82794e-12,1.93406e-12,0.000200146
0.603056,0.29571,-1.6441,0.604294,0.292899,-1.64949,0.00295593,-0.0586905,-0.0751029,14.5917,0.000200093,-5.24519e-18,-1.16961e-12,-5.24519e-18,0.000200093,1.23751e-12,-1.16961e-12,1.23751e-12,0.000200093
0.603435,0.29522,-1.64486,0.604951,0.293263,-1.6479,0.00333504,-0.0591799,-0.0758624,15.2209,0.00020006,-3.35568e-18,-7.48438e-13,-3.35568e-18,0.00020006,7.91888e-13,-7.48438e-13,7.91888e-13,0.00020006
0.603604,0.294715,-1.64586,0.604279,0.292694,-1.64986,0.00350396,-0.0596851,-0.0768621,14.6115,0.000200038,-2.14713e-18,-4.78954e-13,-2.14713e-18,0.000200038,5.0676e-13,-4.78954e-13,5.0676e-13,0.000200038
0.603836,0.29429,-1.6467,0.604766,0.292593,-1.64939,0.00373644,-0.0601095,-0.0776955,14.8447,0.000200025,-1.37395e-18,-3.06512e-13,-1.37395e-18,0.000200025,3.24306e-13,-3.06512e-13,3.24306e-13,0.000200025
0.604155,0.293943,-1.64704,0.605371,0.292507,-1.64872,0.00405477,-0.0604565,-0.0780377,15.2178,0.000200016,-1.8792e-14,-1.56824e-09,-1.8792e-14,0.000200016,1.82607e-09,-1.56824e-09,1.82607e-09,0.000200016
0.604516,0.293429,-1.64787,0.606009,0.291314,-1.65152,0.00441576,-0.0610711,-0.0788697,14.7405,0.00020001,4.54068e-15,-2.82998e-09,4.54068e-15,0.00020001,-3.98715e-10,-2.82998e-09,-3.98715e-10,0.00020001
0.604773,0.293134,-1.64876,0.605804,0.291953,-1.6523,0.00467341,-0.0613662,-0.0797564,14.5934,0.000200006,2.32828e-15,-1.81116e-09,2.32828e-15,0.000200006,-2.55173e-10,-1.81116e-09,-2.55173e-10,0.000200006
0.605039,0.29258,-1.64996,0.606101,0.290367,-1.65475,0.00493903,-0.0619196,-0.0809552,14.2111,0.000200004,1.25346e-15,-1.15913e-09,1.25346e-15,0.000200004,-1.63309e-10,-1.15913e-09,-1.63309e-10,0.000200004
0.605318,0.292245,-1.65069,0.606433,0.290905,-1.65362,0.0052179,-0.0622546,-0.0816879,14.4856,0.000200003,7.05292e-16,-7.41839e-10,7.05292e-16,0.000200003,-1.04517e-10,-7.41839e-10,-1.04517e-10,0.000200003
0.605559,0.291912,-1.65142,0.606526,0.29058,-1.65437,0.00545947,-0.0625877,-0.0824235,14.5745,0.000200002,4.11688e-16,-4.74775e-10,4.11688e-16,0.000200002,-6.68907e-11,-4.74775e-10,-6.68907e-11,0.000200002
0.605931,0.29146,-1.6521,0.607368,0.28971,-1.65447,0.00583083,-0.0630396,-0.0830967,14.8112,0.000200001,1.538e-14,1.5295e-09,1.538e-14,0.000200001,1.51617e-09,1.5295e-09,1.51617e-09,0.000200001
