EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.675625,-0.313238,1.61706,-0.675625,-0.313238,1.61706,-0.0011931,0.00819632,0.0234399,0.92853,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.675477,-0.313676,1.61776,-0.675337,-0.314094,1.61843,-0.00104559,0.00775811,0.0241413,0.960135,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.675402,-0.313873,1.61809,-0.675268,-0.314223,1.61869,-0.000744284,0.00793845,0.0203152,0.970989,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.673694,-0.314722,1.61603,-0.669525,-0.316794,1.61101,0.000964086,0.00708918,0.0182543,0.577165,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.672647,-0.315273,1.61478,-0.669576,-0.316891,1.6111,0.00201114,0.00658326,0.0166195,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.671933,-0.31566,1.61394,-0.669586,-0.316929,1.6112,0.00272504,0.00619718,0.0157839,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.671405,-0.315945,1.61335,-0.669539,-0.316955,1.61127,0.00325339,0.00591133,0.0151931,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.670989,-0.316165,1.61292,-0.669451,-0.316975,1.61131,0.00369359,0.00567596,0.0147575,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.67066,-0.316339,1.61259,-0.669409,-0.317,1.61133,0.00402261,0.00550206,0.0144279,0.58226,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.67107,-0.316014,1.6138,-0.672658,-0.314755,1.61848,0.00340094,0.00552639,0.0190868,0.660712,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
-0.6714,-0.315746,1.61479,-0.672692,-0.314696,1.61866,0.00307102,0.00579441,0.0200755,0.680036,0.000203345,-3.48618e-26,-8.06072e-17,-2.77679e-26,0.000203345,-1.81932e-18,-8.0612e-17,-1.81916e-18,0.000203345
-0.671674,-0.315535,1.61556,-0.672754,-0.314704,1.61862,0.00279727,0.006005,0.0208501,0.680036,0.000202135,-2.21927e-26,-5.13136e-17,-1.76768e-26,0.000202135,-1.15816e-18,-5.13166e-17,-1.15806e-18,0.000202135
-0.671897,-0.315378,1.61615,-0.672782,-0.314756,1.61849,0.00275475,0.00629981,0.0193799,0.653863,0.000201364,-1.4155e-26,-3.27288e-17,-1.12746e-26,0.000201364,-7.38694e-19,-3.27307e-17,-7.38631e-19,0.000201364
-0.672081,-0.315251,1.61662,-0.672814,-0.314745,1.61847,0.00257047,0.00642704,0.0198467,0.653863,0.000200872,-9.03945e-27,-2.09008e-17,-7.20005e-27,0.000200872,-4.71734e-19,-2.0902e-17,-4.71694e-19,0.000200872
-0.672463,-0.315215,1.61675,-0.673984,-0.315074,1.61727,0.00225095,0.00657076,0.0187577,0.641629,0.000200558,-5.77719e-27,-1.33579e-17,-4.60162e-27,0.000200558,-3.01489e-19,-1.33586e-17,-3.01463e-19,0.000200558
-0.672768,-0.315188,1.61685,-0.673987,-0.315077,1.61725,0.00194566,0.00659853,0.0188586,0.648296,0.000200357,-3.6941e-27,-8.54141e-18,-2.94241e-27,0.000200357,-1.92781e-19,-8.54191e-18,-1.92764e-19,0.000200357
-0.673015,-0.31516,1.61693,-0.674,-0.315048,1.61725,0.00169901,0.00662645,0.0189384,0.648296,0.000200228,-2.36288e-27,-5.46338e-18,-1.88207e-27,0.000200228,-1.23309e-19,-5.4637e-18,-1.23299e-19,0.000200228
-0.673212,-0.315136,1.61699,-0.674002,-0.31504,1.61723,0.00132664,0.00634618,0.0223398,0.648296,0.000200146,-1.51169e-27,-3.49529e-18,-1.20408e-27,0.000200146,-7.88891e-20,-3.49549e-18,-7.88824e-20,0.000200146
-0.673374,-0.315107,1.61705,-0.674022,-0.314991,1.61731,0.00116469,0.00637505,0.0224046,0.648296,0.000200093,-9.67256e-28,-2.23646e-18,-7.70434e-28,0.000200093,-5.04772e-20,-2.23659e-18,-5.0473e-20,0.000200093
-0.6735,-0.315097,1.61708,-0.674001,-0.315058,1.61716,0.00104553,0.00633167,0.0227466,0.648296,0.00020006,-6.18951e-28,-1.43112e-18,-4.93004e-28,0.00020006,-3.23006e-20,-1.43121e-18,-3.22979e-20,0.00020006
-0.672934,-0.314822,1.61657,-0.67067,-0.313723,1.61452,0.00161152,0.00660655,0.0222356,0.566749,0.000200038,-3.96091e-28,-9.1583e-19,-3.15492e-28,0.000200038,-2.06704e-20,-9.15884e-19,-2.06687e-20,0.000200038
-0.672465,-0.314593,1.61615,-0.670593,-0.313675,1.61447,0.0020797,0.0068361,0.0218164,0.572709,0.000200025,-2.53483e-28,-5.86095e-19,-2.01903e-28,0.000200025,-1.32283e-20,-5.8613e-19,-1.32271e-20,0.000200025
-0.672082,-0.3144,1.6158,-0.670548,-0.313627,1.61441,0.00268382,0.00730167,0.0180798,0.569189,0.000200016,-1.62223e-28,-3.75086e-19,-1.29213e-28,0.000200016,-8.46575e-21,-3.75108e-19,-8.46503e-21,0.000200016
-0.671764,-0.31424,1.6155,-0.670492,-0.3136,1.61432,0.00300187,0.00746159,0.0177841,0.562432,0.00020001,-1.0382e-28,-2.40049e-19,-8.26941e-29,0.00020001,-5.41794e-21,-2.40063e-19,-5.41748e-21,0.00020001
-0.671502,-0.314101,1.61526,-0.670454,-0.313549,1.61428,0.00328725,0.00762649,0.0173091,0.555675,0.000200006,-6.64436e-29,-1.53629e-19,-5.29234e-29,0.000200006,-3.46743e-21,-1.53638e-19,-3.46713e-21,0.000200006
-0.672056,-0.314463,1.61639,-0.674273,-0.315909,1.62093,0.00273302,0.00726493,0.0184438,1.11228,0.000200004,-4.25235e-29,-9.83215e-20,-3.38706e-29,0.000200004,-2.21913e-21,-9.83273e-20,-2.21894e-21,0.000200004
-0.672489,-0.31479,1.61735,-0.674221,-0.316099,1.62115,0.00199629,0.00659318,0.0237353,1.12544,0.000200003,-2.72148e-29,-6.29254e-20,-2.1677e-29,0.000200003,-1.42023e-21,-6.29291e-20,-1.42011e-21,0.000200003
-0.672828,-0.315066,1.61814,-0.674184,-0.316171,1.6213,0.00165721,0.00631707,0.0245261,1.13512,0.000200002,-1.74174e-29,-4.02721e-20,-1.38733e-29,0.000200002,-9.08946e-22,-4.02744e-20,-9.08869e-22,0.000200002
-0.673095,-0.315297,1.61878,-0.674162,-0.316221,1.62136,0.00139045,0.00608606,0.0251714,1.12854,0.000200001,-1.11471e-29,-2.57741e-20,-8.87886e-30,0.000200001,-5.81724e-22,-2.57756e-20,-5.81675e-22,0.000200001
