EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.678601,-0.312192,1.61746,-0.678601,-0.312192,1.61746,-0.00416949,0.00924222,0.0238377,0.946712,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.678485,-0.312512,1.61802,-0.678374,-0.312816,1.61855,-0.00405342,0.00892273,0.0243953,0.964277,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.67842,-0.312672,1.61828,-0.678303,-0.312959,1.61876,-0.003762,0.00913893,0.0205051,0.9777,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.67672,-0.313489,1.61616,-0.672575,-0.315481,1.61099,-0.00206278,0.00832239,0.0183833,0.58226,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.675687,-0.314009,1.61489,-0.672653,-0.315535,1.61115,-0.00102852,0.00784786,0.0167287,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.674976,-0.314375,1.61404,-0.672638,-0.315577,1.61126,-0.000317445,0.00748207,0.0158836,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.674447,-0.31465,1.61345,-0.672578,-0.315621,1.61136,0.00021169,0.00720705,0.0152912,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.674037,-0.314857,1.61301,-0.672524,-0.315621,1.61139,0.000645318,0.00698403,0.0148519,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.673708,-0.31502,1.61268,-0.672458,-0.315643,1.61143,0.000974144,0.00682037,0.0145223,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.674119,-0.314693,1.61388,-0.67571,-0.313424,1.61851,0.000351861,0.0068473,0.0191687,0.660712,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
-0.674453,-0.31443,1.61482,-0.675762,-0.313402,1.61851,1.78269e-05,0.00710976,0.0201104,0.653863,0.000203345,-3.48618e-26,-8.06072e-17,-2.77679e-26,0.000203345,-1.81932e-18,-8.0612e-17,-1.81916e-18,0.000203345
-0.674726,-0.314214,1.61559,-0.675804,-0.313362,1.61863,-0.000255242,0.00732561,0.0208799,0.680036,0.000202135,-2.21927e-26,-5.13136e-17,-1.76768e-26,0.000202135,-1.15816e-18,-5.13166e-17,-1.15806e-18,0.000202135
-0.674956,-0.314052,1.61618,-0.675867,-0.313407,1.6185,-0.000304204,0.00762618,0.0194053,0.653863,0.000201364,-1.4155e-26,-3.27288e-17,-1.12746e-26,0.000201364,-7.38694e-19,-3.27307e-17,-7.38631e-19,0.000201364
-0.675143,-0.31392,1.61664,-0.675889,-0.313397,1.61849,-0.000491716,0.00775774,0.0198703,0.653863,0.000200872,-9.03945e-27,-2.09008e-17,-7.20005e-27,0.000200872,-4.71734e-19,-2.0902e-17,-4.71694e-19,0.000200872
-0.675531,-0.313864,1.6168,-0.677075,-0.31364,1.61742,-0.000816942,0.00792204,0.0188066,0.668296,0.000200558,-5.77719e-27,-1.33579e-17,-4.60162e-27,0.000200558,-3.01489e-19,-1.33586e-17,-3.01463e-19,0.000200558
