EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
0.488776,-0.432553,2.5442,0.488776,-0.432553,2.5442,-0.019724,-0.00605281,-0.0397988,19.9697,0.000999999,0,0,0,0.000999999,0,0,0,0.000999999,0
0.482393,-0.435325,2.53004,0.476312,-0.437947,2.51663,-0.0261066,-0.00882465,-0.0539597,22.383,0.000512195,7.90712e-15,4.39506e-09,7.90712e-15,0.000512195,8.35815e-10,4.39506e-09,8.35815e-10,0.000512195,0
0.478795,-0.436884,2.52192,0.472394,-0.439658,2.50748,-0.0297053,-0.0103842,-0.0620794,23.6845,0.000359875,2.27648e-15,1.80092e-09,2.27648e-15,0.000359875,3.42483e-10,1.80092e-09,3.42483e-10,0.000359875,0
0.47629,-0.437982,2.51619,0.47018,-0.44066,2.50222,-0.0322098,-0.011482,-0.0678055,24.5457,0.000290717,9.25171e-16,9.0601e-10,9.25171e-16,0.000290717,1.72297e-10,9.0601e-10,1.72297e-10,0.000290717,0
0.474385,-0.438837,2.51168,0.468792,-0.441346,2.49843,-0.0341152,-0.0123369,-0.0723207,25.143,0.000254131,4.49918e-16,5.04033e-10,4.49918e-16,0.000254131,9.58526e-11,5.04033e-10,9.58526e-11,0.000254131,0
0.472755,-0.439566,2.50783,0.467398,-0.441965,2.49516,-0.0357445,-0.0130664,-0.0761735,25.5909,0.000233206,2.42758e-16,2.96358e-10,2.42758e-16,0.000233206,5.63588e-11,2.96358e-10,5.63588e-11,0.000233206,0
0.471357,-0.440175,2.50456,0.466421,-0.442325,2.49303,-0.0371426,-0.0136752,-0.0794382,25.954,0.000220702,1.39524e-16,1.7998e-10,1.39524e-16,0.000220702,3.4227e-11,1.7998e-10,3.4227e-11,0.000220702,0
0.470091,-0.440736,2.50147,0.465413,-0.442806,2.49005,-0.038409,-0.0142356,-0.0825289,26.3011,0.000213033,8.3407e-17,1.11465e-10,8.3407e-17,0.000213033,2.11974e-11,1.11465e-10,2.11974e-11,0.000213033,0
0.468995,-0.441198,2.49898,0.46483,-0.442958,2.48952,-0.0395046,-0.0146984,-0.0850187,26.4519,0.000208255,5.11118e-17,6.98727e-11,5.11118e-17,0.000208255,1.32878e-11,6.98727e-11,1.32878e-11,0.000208255,0
0.467955,-0.441662,2.49655,0.463987,-0.443376,2.48714,-0.0405453,-0.0151622,-0.0874488,26.843,0.000205249,-3.76364e-14,2.84402e-09,-3.76364e-14,0.000205249,-2.08763e-09,2.84402e-09,-2.08763e-09,0.000205249,0
0.466991,-0.44206,2.49444,0.463218,-0.443617,2.48618,-0.0415085,-0.0155597,-0.0895579,26.9514,0.000203345,-2.08844e-14,1.80498e-09,-2.08844e-14,0.000203345,-1.32493e-09,1.80498e-09,-1.32493e-09,0.000203345,0
0.466184,-0.442442,2.49245,0.462997,-0.443953,2.48457,-0.0423161,-0.0159423,-0.0915539,27.341,0.000202135,-1.20801e-14,1.14903e-09,-1.20801e-14,0.000202135,-8.43437e-10,1.14903e-09,-8.43437e-10,0.000202135,0
0.465423,-0.442779,2.49073,0.46248,-0.444103,2.48362,-0.0430768,-0.0162787,-0.093268,27.4459,0.000201364,-2.49571e-14,1.06231e-09,-2.49571e-14,0.000201364,-2.93943e-09,1.06231e-09,-2.93943e-09,0.000201364,0
0.464722,-0.443085,2.48901,0.461922,-0.444232,2.48246,-0.0437781,-0.0165854,-0.0949932,27.5865,0.000200872,-3.71889e-14,3.07427e-09,-3.71889e-14,0.000200872,-1.55304e-09,3.07427e-09,-1.55304e-09,0.000200872,0
0.46406,-0.443377,2.48741,0.461424,-0.444541,2.48102,-0.0444396,-0.0168773,-0.0965944,27.7816,0.000200558,-2.13283e-14,1.96479e-09,-2.13283e-14,0.000200558,-9.92559e-10,1.96479e-09,-9.92559e-10,0.000200558,0
0.467777,-0.4424,2.4987,0.482599,-0.438427,2.54344,-0.040723,-0.0159003,-0.0853044,0.485656,0.000200357,-1.50372e-14,3.64672e-09,-1.50372e-14,0.000200357,-3.19023e-10,3.64672e-09,-3.19023e-10,0.000200357,68
0.471016,-0.441404,2.50834,0.483954,-0.437424,2.54685,-0.0374838,-0.0149039,-0.0756618,0.422886,0.000200228,-9.02315e-15,2.33257e-09,-9.02315e-15,0.000200228,-2.04058e-10,2.33257e-09,-2.04058e-10,0.000200228,68
0.47393,-0.440405,2.51673,0.485572,-0.436413,2.55025,-0.0345704,-0.013905,-0.0672728,0.356993,0.000200146,-5.52914e-15,1.4923e-09,-5.52914e-15,0.000200146,-1.30549e-10,1.4923e-09,-1.30549e-10,0.000200146,68
0.476517,-0.439481,2.52399,0.486861,-0.435789,2.55303,-0.0319829,-0.0129813,-0.0600096,0.316932,0.000200093,-3.43811e-15,9.54847e-10,-3.43811e-15,0.000200093,-8.35321e-11,9.54847e-10,-8.35321e-11,0.000200093,68
0.478821,-0.438598,2.5303,0.488035,-0.435067,2.55553,-0.0296785,-0.0120982,-0.0537002,0.286286,0.00020006,-2.15923e-15,6.11011e-10,-2.15923e-15,0.00020006,-5.34526e-11,6.11011e-10,-5.34526e-11,0.00020006,68
0.480895,-0.43775,2.53583,0.489188,-0.434356,2.55797,-0.0276048,-0.0112496,-0.0481654,0.244375,0.000200038,-1.36506e-15,3.91009e-10,-1.36506e-15,0.000200038,-3.42064e-11,3.91009e-10,-3.42064e-11,0.000200038,68
0.482751,-0.436941,2.54066,0.490174,-0.433707,2.55996,-0.0257487,-0.010441,-0.0433399,0.221916,0.000200025,-8.66736e-16,2.50231e-10,-8.66736e-16,0.000200025,-2.18907e-11,2.50231e-10,-2.18907e-11,0.000200025,68
0.48439,-0.436205,2.54498,0.491019,-0.433247,2.56193,-0.0241097,-0.00970487,-0.0390231,0.199334,0.000200016,-9.93488e-15,6.0178e-10,-9.93488e-15,0.000200016,-2.3799e-09,6.0178e-10,-2.3799e-09,0.000200016,69
0.485903,-0.435516,2.54864,0.491942,-0.432686,2.56362,-0.0225965,-0.00901595,-0.0353573,0.178411,0.00020001,-2.11078e-14,2.7491e-09,-2.11078e-14,0.00020001,-1.07164e-09,2.7491e-09,-1.07164e-09,0.00020001,69
0.487239,-0.434849,2.55194,0.492579,-0.43218,2.56515,-0.0212613,-0.00834865,-0.0320562,0.169072,0.000200006,-1.20004e-14,1.75939e-09,-1.20004e-14,0.000200006,-6.85839e-10,1.75939e-09,-6.85839e-10,0.000200006,68
0.488444,-0.434247,2.55486,0.493264,-0.43184,2.56654,-0.0200563,-0.00774686,-0.0291374,0.147934,0.000200004,-7.0624e-15,1.126e-09,-7.0624e-15,0.000200004,-4.38933e-10,1.126e-09,-4.38933e-10,0.000200004,68
0.489544,-0.433727,2.55746,0.493944,-0.431649,2.56787,-0.0189561,-0.00722719,-0.0265365,0.13589,0.000200003,-4.26686e-15,7.20636e-10,-4.26686e-15,0.000200003,-2.80915e-10,7.20636e-10,-2.80915e-10,0.000200003,68
0.490588,-0.433245,2.55987,0.494748,-0.43124,2.56917,-0.0179123,-0.00674452,-0.0241313,0.119977,0.000200002,3.49511e-15,2.81917e-09,3.49511e-15,0.000200002,3.01509e-10,2.81917e-09,3.01509e-10,0.000200002,68
0.491523,-0.432788,2.56191,0.495247,-0.43089,2.57037,-0.0169773,-0.00628836,-0.0220942,0.106787,0.000200001,1.80736e-14,4.16113e-09,1.80736e-14,0.000200001,6.79554e-10,4.16113e-09,6.79554e-10,0.000200001,68
0.492387,-0.432354,2.5639,0.495829,-0.430544,2.57156,-0.016113,-0.00585425,-0.0200997,0.0976048,0.000200001,3.30399e-14,5.01891e-09,3.30399e-14,0.000200001,9.26675e-10,5.01891e-09,9.26675e-10,0.000200001,68
