EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.676598,-0.313362,1.61722,-0.676598,-0.313362,1.61722,-0.00216658,0.00807282,0.0235958,0.931528,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.676457,-0.31378,1.61783,-0.676322,-0.314178,1.61841,-0.00202529,0.00765441,0.0242075,0.970989,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.676388,-0.313964,1.61815,-0.676265,-0.314291,1.61871,-0.00173006,0.00784741,0.0203665,0.970989,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.674685,-0.314813,1.61606,-0.670531,-0.316884,1.61096,-2.73e-05,0.00699838,0.0182772,0.58226,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.673638,-0.315353,1.6148,-0.670566,-0.316938,1.61112,0.00102004,0.00650353,0.0166423,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.672925,-0.315735,1.61397,-0.670581,-0.316992,1.61124,0.00173299,0.00612126,0.0158114,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.672393,-0.316018,1.61337,-0.670516,-0.317014,1.61127,0.00226479,0.00583905,0.0152147,0.58226,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.671981,-0.316234,1.61294,-0.670456,-0.317031,1.61134,0.00270155,0.00560715,0.0147803,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.671652,-0.316401,1.61261,-0.670402,-0.31704,1.61136,0.00303034,0.00543924,0.0144507,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.672062,-0.316074,1.61382,-0.673651,-0.314806,1.61848,0.00240865,0.00546613,0.0191056,0.660712,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
-0.672392,-0.315804,1.6148,-0.673685,-0.314745,1.61866,0.00207872,0.00573642,0.0200914,0.680036,0.000203345,-3.48618e-26,-8.06072e-17,-2.77679e-26,0.000203345,-1.81932e-18,-8.0612e-17,-1.81916e-18,0.000203345
