EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.678528,-0.314489,1.61732,-0.678528,-0.314489,1.61732,-0.00409688,0.00694541,0.023698,0.944951,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.678399,-0.314893,1.61789,-0.678276,-0.315277,1.61843,-0.00396758,0.00654175,0.0242698,0.957566,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.678325,-0.315081,1.61818,-0.678192,-0.315416,1.61869,-0.00366715,0.0067303,0.0203981,0.970989,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.676626,-0.315919,1.61608,-0.672483,-0.317963,1.61097,-0.00196873,0.00589254,0.0183019,0.58226,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.675587,-0.316456,1.61482,-0.672537,-0.318034,1.61113,-0.000928858,0.00540042,0.0166625,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.674877,-0.316834,1.61399,-0.672542,-0.318075,1.61127,-0.000218768,0.00502289,0.0158337,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.674345,-0.317112,1.6134,-0.672467,-0.318096,1.61131,0.00031304,0.00474428,0.015241,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.673936,-0.317328,1.61296,-0.672424,-0.318126,1.61135,0.000746349,0.00451236,0.0148037,0.58226,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.673607,-0.317493,1.61263,-0.672357,-0.318118,1.61138,0.00107518,0.00434785,0.0144743,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.674017,-0.317167,1.61384,-0.675606,-0.315905,1.61849,0.000453436,0.00437299,0.0191264,0.660712,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
