EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.672673,-0.312949,1.61682,-0.672673,-0.312949,1.61682,0.00175849,0.00848576,0.0232021,0.918105,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.672509,-0.313452,1.61759,-0.672353,-0.313932,1.61833,0.00192248,0.00798231,0.0239751,0.960135,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.672429,-0.313675,1.61795,-0.672287,-0.314071,1.61857,0.00222858,0.00813663,0.020167,0.964277,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.670712,-0.31456,1.61591,-0.666522,-0.31672,1.61093,0.00394573,0.00725125,0.0181264,0.58226,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.669668,-0.31512,1.61468,-0.666603,-0.316764,1.61109,0.00499055,0.00673658,0.016522,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.668951,-0.315512,1.61387,-0.666592,-0.3168,1.61118,0.00570776,0.00634474,0.0157054,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.668419,-0.315802,1.61329,-0.666542,-0.316827,1.61126,0.00623942,0.00605443,0.0151299,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.668002,-0.316025,1.61287,-0.666464,-0.316849,1.6113,0.00667986,0.00581551,0.0147055,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.66767,-0.3162,1.61255,-0.666409,-0.316863,1.61133,0.00701178,0.00564102,0.0143857,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.668078,-0.315862,1.61379,-0.669655,-0.314553,1.61862,0.00639294,0.00567826,0.0190829,0.680036,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
