EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.635935,-0.239306,1.46263,-0.636141,-0.239444,1.46259,-0.000998116,0.0793151,-0.0601887,5.73505,0.0002,-1.95079e-34,1.1254e-26,-2.73037e-34,0.0002,2.35192e-25,1.12552e-26,2.35207e-25,0.0002,62
-0.635785,-0.238734,1.46176,-0.635182,-0.236444,1.45829,-0.00082953,0.0798705,-0.0610578,5.37629,0.0002,-1.24851e-34,7.20253e-27,-1.74743e-34,0.0002,1.50523e-25,7.20335e-27,1.50533e-25,0.0002,61
-0.635808,-0.237942,1.46129,-0.6359,-0.234773,1.45941,-0.000852619,0.0806627,-0.0615277,5.70856,0.0002,-7.99044e-35,4.60962e-27,-1.11836e-34,0.0002,9.63345e-26,4.61015e-27,9.63408e-26,0.0002,60
-0.635844,-0.23724,1.46084,-0.63599,-0.234435,1.45903,-0.000888991,0.0813641,-0.061981,5.71953,0.0002,-5.11388e-35,2.95016e-27,-7.15749e-35,0.0002,6.16541e-26,2.95049e-27,6.16581e-26,0.0002,60
-0.635898,-0.236612,1.46041,-0.636112,-0.234098,1.4587,-0.000942484,0.0819926,-0.0624092,5.72556,0.0002,-3.27289e-35,1.8881e-27,-4.58079e-35,0.0002,3.94586e-26,1.88832e-27,3.94612e-26,0.0002,60
-0.63596,-0.236053,1.46,-0.63621,-0.23382,1.45836,-0.00100489,0.082551,-0.0628199,5.69765,0.0002,-2.09465e-35,1.20838e-27,-2.93171e-35,0.0002,2.52535e-26,1.20852e-27,2.52552e-26,0.0002,60
-0.636023,-0.235551,1.45963,-0.636272,-0.23354,1.45815,-0.00102666,0.0830227,-0.0631699,5.70102,0.0002,-1.34057e-35,7.73366e-28,-1.87629e-35,0.0002,1.61623e-26,7.73454e-28,1.61633e-26,0.0002,60
-0.636382,-0.235072,1.45914,-0.637818,-0.233158,1.45718,-0.00138571,0.0835013,-0.0636603,5.75553,0.0002,-8.57967e-36,4.94954e-28,-1.20083e-35,0.0002,1.03438e-26,4.95011e-28,1.03445e-26,0.0002,59
-0.636679,-0.234633,1.45867,-0.637867,-0.232879,1.45681,-0.00168273,0.0839399,-0.0641271,5.71894,0.0002,-5.49099e-36,3.16771e-28,-7.6853e-36,0.0002,6.62006e-27,3.16807e-28,6.62049e-27,0.0002,59
-0.63693,-0.234228,1.45825,-0.637936,-0.232605,1.45654,-0.00193413,0.0843456,-0.0645542,5.7324,0.0002,-3.51423e-36,2.02733e-28,-4.91859e-36,0.0002,4.23684e-27,2.02756e-28,4.23711e-27,0.0002,59
