EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.68347,-0.312766,1.61813,-0.68347,-0.312766,1.61813,-0.00903842,0.00866813,0.0245132,0.953424,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.683382,-0.312983,1.61849,-0.683298,-0.31319,1.61883,-0.0089501,0.00845103,0.0248679,0.970989,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.68335,-0.313055,1.61865,-0.683294,-0.313184,1.61893,-0.0086926,0.00875593,0.0208666,0.984412,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.681675,-0.313821,1.61643,-0.677587,-0.315689,1.61103,-0.007017,0.00799025,0.0186528,0.588971,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.68065,-0.314315,1.6151,-0.677642,-0.315765,1.6112,-0.00599153,0.00754162,0.016943,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.679945,-0.314665,1.61423,-0.677627,-0.315815,1.61135,-0.00528651,0.0071919,0.0160672,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.67942,-0.314925,1.61361,-0.677568,-0.315844,1.61142,-0.00476202,0.00693171,0.0154482,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.679011,-0.315123,1.61315,-0.677498,-0.315854,1.61145,-0.00432858,0.00671779,0.0149881,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.678685,-0.315277,1.61279,-0.677447,-0.315865,1.61145,-0.0040028,0.00656324,0.0146342,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.679103,-0.314929,1.614,-0.680719,-0.313579,1.61866,-0.0046317,0.00661122,0.0192887,0.680036,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
-0.679439,-0.314668,1.61492,-0.680756,-0.313645,1.61852,-0.00496783,0.00687228,0.0202073,0.653863,0.000203345,-3.48618e-26,-8.06072e-17,-2.77679e-26,0.000203345,-1.81932e-18,-8.0612e-17,-1.81916e-18,0.000203345
-0.679715,-0.314463,1.61564,-0.680806,-0.313657,1.61848,-0.0052442,0.00707657,0.0209275,0.660712,0.000202135,-2.21927e-26,-5.13136e-17,-1.76768e-26,0.000202135,-1.15816e-18,-5.13166e-17,-1.15806e-18,0.000202135
-0.679941,-0.314302,1.61622,-0.68084,-0.31366,1.61852,-0.00528992,0.00737632,0.0194485,0.653863,0.000201364,-1.4155e-26,-3.27288e-17,-1.12746e-26,0.000201364,-7.38694e-19,-3.27307e-17,-7.38631e-19,0.000201364
-0.680129,-0.31417,1.61668,-0.680875,-0.313647,1.6185,-0.00547741,0.00750785,0.0199075,0.653863,0.000200872,-9.03945e-27,-2.09008e-17,-7.20005e-27,0.000200872,-4.71734e-19,-2.0902e-17,-4.71694e-19,0.000200872
-0.680513,-0.314126,1.6168,-0.682044,-0.313948,1.61727,-0.00579933,0.00766055,0.018806,0.641629,0.000200558,-5.77719e-27,-1.33579e-17,-4.60162e-27,0.000200558,-3.01489e-19,-1.33586e-17,-3.01463e-19,0.000200558
-0.680821,-0.314089,1.61689,-0.682048,-0.313941,1.61724,-0.00610695,0.00769752,0.0188959,0.648296,0.000200357,-3.6941e-27,-8.54141e-18,-2.94241e-27,0.000200357,-1.92781e-19,-8.54191e-18,-1.92764e-19,0.000200357
-0.681072,-0.314041,1.61699,-0.682075,-0.313849,1.61742,-0.00635819,0.00774548,0.0190027,0.667475,0.000200228,-2.36288e-27,-5.46338e-18,-1.88207e-27,0.000200228,-1.23309e-19,-5.4637e-18,-1.23299e-19,0.000200228
-0.68127,-0.314019,1.61704,-0.682062,-0.313932,1.61723,-0.00673116,0.00746293,0.0223894,0.648296,0.000200146,-1.51169e-27,-3.49529e-18,-1.20408e-27,0.000200146,-7.88891e-20,-3.49549e-18,-7.88824e-20,0.000200146
-0.68143,-0.314001,1.61707,-0.682068,-0.31393,1.61719,-0.00689091,0.0074808,0.0224193,0.648296,0.000200093,-9.67256e-28,-2.23646e-18,-7.70434e-28,0.000200093,-5.04772e-20,-2.23659e-18,-5.0473e-20,0.000200093
