EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
0.598278,0.337288,-1.58758,0.598278,0.337288,-1.58758,-0.00172211,-0.0171116,-0.0185847,19.7283,0.000999999,0,0,0,0.000999999,0,0,0,0.000999999,0
0.597596,0.323503,-1.60264,0.596946,0.310375,-1.61697,-0.00240445,-0.0308966,-0.0336378,18.1035,0.000512195,0,0,0,0.000512195,0,0,0,0.000512195,0
0.597518,0.317913,-1.60951,0.597354,0.307947,-1.62188,-0.00248238,-0.0364869,-0.0405113,17.4487,0.000359875,-2.4882e-14,-2.70019e-09,-2.4882e-14,0.000359875,2.87741e-09,-2.70019e-09,2.87741e-09,0.000359875,0
0.597585,0.314335,-1.6147,0.597751,0.305606,-1.62735,-0.00241453,-0.0401647,-0.0456984,16.7898,0.000290717,-9.74532e-15,-1.35842e-09,-9.74532e-15,0.000290717,1.44757e-09,-1.35842e-09,1.44757e-09,0.000290717,0
0.597955,0.311693,-1.61843,0.599039,0.303938,-1.62939,-0.00204512,-0.042707,-0.0494308,16.6869,0.000254131,-4.60558e-15,-7.55717e-10,-4.60558e-15,0.000254131,8.05316e-10,-7.55717e-10,8.05316e-10,0.000254131,0
0.598385,0.309642,-1.6215,0.599801,0.302897,-1.63159,-0.00161451,-0.0447582,-0.0525004,16.4473,0.000233206,-2.43357e-15,-4.44342e-10,-2.43357e-15,0.000233206,4.73504e-10,-4.44342e-10,4.73504e-10,0.000233206,0
0.598992,0.307632,-1.62472,0.601132,0.300536,-1.63609,-0.00100824,-0.046768,-0.0557199,16.1219,0.000220702,-1.37835e-15,-2.69851e-10,-1.37835e-15,0.000220702,2.87562e-10,-2.69851e-10,2.87562e-10,0.000220702,0
0.59944,0.306128,-1.62679,0.601094,0.300574,-1.63442,-0.000660417,-0.0482716,-0.0577865,16.2049,0.000213033,-8.15813e-16,-1.67124e-10,-8.15813e-16,0.000213033,1.78092e-10,-1.67124e-10,1.78092e-10,0.000213033,0
0.599855,0.304745,-1.62872,0.601434,0.299485,-1.63607,-0.000145126,-0.0496551,-0.0597203,16.2917,0.000208255,-4.96628e-16,-1.04763e-10,-4.96628e-16,0.000208255,1.11639e-10,-1.04763e-10,1.11639e-10,0.000208255,0
0.600327,0.303637,-1.63038,0.602156,0.299349,-1.63682,0.000327144,-0.0507625,-0.0613835,15.964,0.000205249,-3.07814e-16,-6.61714e-11,-3.07814e-16,0.000205249,7.05143e-11,-6.61714e-11,7.05143e-11,0.000205249,0
0.600732,0.30262,-1.63195,0.60232,0.298633,-1.6381,0.000632308,-0.0517802,-0.0629528,15.8739,0.000203345,-1.92998e-16,-4.19963e-11,-1.92998e-16,0.000203345,4.47525e-11,-4.19963e-11,4.47525e-11,0.000203345,0
0.601095,0.301307,-1.63425,0.602526,0.296127,-1.64332,0.00109487,-0.0530926,-0.0652515,15.3045,0.000202135,-1.21906e-16,-2.67344e-11,-1.21906e-16,0.000202135,2.84889e-11,-2.67344e-11,2.84889e-11,0.000202135,0
0.601355,0.300383,-1.63591,0.602385,0.296716,-1.64248,0.00135472,-0.0540171,-0.0669092,15.1063,0.000201364,-7.73658e-17,-1.70517e-11,-7.73658e-17,0.000201364,1.81708e-11,-1.70517e-11,1.81708e-11,0.000201364,0
0.601763,0.299297,-1.63757,0.603388,0.294978,-1.64419,0.00176315,-0.0551027,-0.0685717,15.4733,0.000200872,-4.92481e-17,-1.08893e-11,-4.92481e-17,0.000200872,1.1604e-11,-1.08893e-11,1.1604e-11,0.000200872,0
0.602041,0.298542,-1.63897,0.603146,0.29553,-1.64456,0.00204055,-0.0558584,-0.0699728,15.1285,0.000200558,-3.14103e-17,-6.95944e-12,-3.14103e-17,0.000200558,7.41619e-12,-6.95944e-12,7.41619e-12,0.000200558,0
0.602312,0.297782,-1.64029,0.603394,0.294749,-1.64554,0.00221179,-0.0566182,-0.0712883,15.1743,0.000200357,-2.00583e-17,-4.45007e-12,-2.00583e-17,0.000200357,4.74213e-12,-4.45007e-12,4.74213e-12,0.000200357,0
0.602627,0.296938,-1.64188,0.603885,0.293566,-1.64822,0.00252684,-0.0574623,-0.0728763,14.6413,0.000200228,-1.28192e-17,-2.84642e-12,-1.28192e-17,0.000200228,3.03323e-12,-2.84642e-12,3.03323e-12,0.000200228,0
0.602809,0.296229,-1.64314,0.603536,0.293397,-1.6482,0.00270878,-0.0581709,-0.074142,14.6727,0.000200146,-8.19685e-18,-1.82104e-12,-8.19685e-18,0.000200146,1.94056e-12,-1.82104e-12,1.94056e-12,0.000200146,0
0.603091,0.29568,-1.6441,0.604218,0.293487,-1.64791,0.00299084,-0.0587196,-0.0750961,15.0616,0.000200093,-5.24295e-18,-1.16519e-12,-5.24295e-18,0.000200093,1.24167e-12,-1.16519e-12,1.24167e-12,0.000200093,0
0.60342,0.295097,-1.64535,0.604736,0.292764,-1.65038,0.00331994,-0.059303,-0.0763537,14.369,0.00020006,-3.35425e-18,-7.45613e-13,-3.35425e-18,0.00020006,7.94548e-13,-7.45613e-13,7.94548e-13,0.00020006,0
0.603782,0.29459,-1.64601,0.605228,0.292563,-1.64865,0.00368161,-0.05981,-0.0770137,15.2778,0.000200038,-2.14621e-18,-4.77147e-13,-2.14621e-18,0.000200038,5.08462e-13,-4.77147e-13,5.08462e-13,0.000200038,0
0.604061,0.294047,-1.647,0.60518,0.291875,-1.65032,0.00396136,-0.060353,-0.0780029,14.8084,0.000200025,-1.37336e-18,-3.05355e-13,-1.37336e-18,0.000200025,3.25396e-13,-3.05355e-13,3.25396e-13,0.000200025,0
0.604364,0.293715,-1.64732,0.605517,0.292337,-1.64893,0.00426385,-0.0606852,-0.0783246,15.2134,0.000200016,-1.87902e-14,-1.56767e-09,-1.87902e-14,0.000200016,1.82655e-09,-1.56767e-09,1.82655e-09,0.000200016,0
0.604648,0.293331,-1.648,0.605834,0.291736,-1.65104,0.00454819,-0.0611695,-0.0790048,14.7641,0.00020001,4.52572e-15,-2.83007e-09,4.52572e-15,0.00020001,-3.97882e-10,-2.83007e-09,-3.97882e-10,0.00020001,0
0.604897,0.293042,-1.64889,0.605893,0.291886,-1.65244,0.0047972,-0.0614585,-0.0798921,14.6057,0.000200006,2.3199e-15,-1.81122e-09,2.3199e-15,0.000200006,-2.5464e-10,-1.81122e-09,-2.5464e-10,0.000200006,0
0.605064,0.292627,-1.64988,0.605729,0.290969,-1.65386,0.00496364,-0.0618729,-0.0808849,14.2797,0.000200004,1.24858e-15,-1.15917e-09,1.24858e-15,0.000200004,-1.62968e-10,-1.15917e-09,-1.62968e-10,0.000200004,0
0.605404,0.292192,-1.65082,0.606767,0.29045,-1.65454,0.00530428,-0.0623084,-0.0818155,14.4353,0.000200003,7.02368e-16,-7.41863e-10,7.02368e-16,0.000200003,-1.04299e-10,-7.41863e-10,-1.04299e-10,0.000200003,0
0.605635,0.29186,-1.65154,0.60656,0.290531,-1.65445,0.00553535,-0.0626405,-0.0825415,14.588,0.000200002,4.09898e-16,-4.7479e-10,4.09898e-16,0.000200002,-6.6751e-11,-4.7479e-10,-6.6751e-11,0.000200002,0
0.605837,0.291558,-1.65239,0.606595,0.290408,-1.65545,0.00573694,-0.0629422,-0.0833866,14.1097,0.000200001,1.53796e-14,1.52968e-09,1.53796e-14,0.000200001,1.51604e-09,1.52968e-09,1.51604e-09,0.000200001,0
0.606078,0.291185,-1.65323,0.607041,0.289692,-1.65659,0.00597782,-0.0633154,-0.0842266,14.0221,0.000200001,8.65556e-15,9.78991e-10,8.65556e-15,0.000200001,9.70264e-10,9.78991e-10,9.70264e-10,0.000200001,0
0.606384,0.290927,-1.65342,0.607664,0.289947,-1.65449,0.00628357,-0.0634726,-0.0844164,14.758,0.0002,-1.49013e-14,2.18251e-09,-1.49013e-14,0.0002,-1.21494e-09,2.18251e-09,-1.21494e-09,0.0002,0
0.606546,0.290615,-1.65394,0.607193,0.289366,-1.65605,0.00644552,-0.0637848,-0.0849422,14.4986,0.0002,-8.17918e-15,1.3968e-09,-8.17918e-15,0.0002,-7.77563e-10,1.3968e-09,-7.77563e-10,0.0002,0
0.606754,0.290263,-1.65454,0.607586,0.288856,-1.65694,0.0066536,-0.0642367,-0.0855414,14.3775,0.0002,-4.67859e-15,8.93954e-10,-4.67859e-15,0.0002,-4.9764e-10,8.93954e-10,-4.9764e-10,0.0002,0
0.606833,0.289967,-1.65509,0.607201,0.288726,-1.65761,0.00673334,-0.0645327,-0.0860909,14.0132,0.0002,1.39801e-14,-1.26582e-09,1.39801e-14,0.0002,-1.87203e-09,-1.26582e-09,-1.87203e-09,0.0002,0
0.607057,0.289634,-1.65567,0.607904,0.28836,-1.65765,0.00695712,-0.0648657,-0.0866669,14.4685,0.0002,3.75564e-15,1.02893e-09,3.75564e-15,0.0002,3.54138e-10,1.02893e-09,3.54138e-10,0.0002,0
