EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.674646,-0.313112,1.61702,-0.674646,-0.313112,1.61702,-0.000214846,0.00832221,0.0234025,0.924817,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.674493,-0.313578,1.61773,-0.674346,-0.314021,1.6184,-6.0978e-05,0.00785654,0.0241094,0.960135,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.674413,-0.313794,1.61805,-0.674271,-0.314179,1.61863,0.000244742,0.00801709,0.0202724,0.964277,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.672697,-0.314667,1.61599,-0.668512,-0.316796,1.61094,0.00196022,0.00714439,0.018206,0.58226,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.671649,-0.315221,1.61475,-0.668573,-0.316849,1.61111,0.0030089,0.00663529,0.0165879,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.670936,-0.315609,1.61391,-0.668592,-0.316885,1.61117,0.00372185,0.00624731,0.0157524,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.670408,-0.315899,1.61333,-0.668544,-0.31692,1.61127,0.00424992,0.00595807,0.0151696,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.669992,-0.316122,1.6129,-0.668454,-0.316945,1.61132,0.00469037,0.00571917,0.0147415,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.669663,-0.316295,1.61258,-0.668412,-0.316957,1.61135,0.00501938,0.00554526,0.0144189,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.670073,-0.315956,1.61382,-0.671662,-0.314641,1.61863,0.00439767,0.00558422,0.019111,0.680036,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
-0.670406,-0.315693,1.6148,-0.671711,-0.314661,1.61864,0.00406453,0.00584745,0.0200905,0.680036,0.000203345,-3.48618e-26,-8.06072e-17,-2.77679e-26,0.000203345,-1.81932e-18,-8.0612e-17,-1.81916e-18,0.000203345
-0.670677,-0.315485,1.61558,-0.671744,-0.314664,1.61864,0.00379404,0.00605532,0.0208658,0.680036,0.000202135,-2.21927e-26,-5.13136e-17,-1.76768e-26,0.000202135,-1.15816e-18,-5.13166e-17,-1.15806e-18,0.000202135
