EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.675105,-0.314555,1.61682,-0.675105,-0.314555,1.61682,-0.000673344,0.00687973,0.0231953,0.918105,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.674935,-0.315067,1.61757,-0.674774,-0.315556,1.6183,-0.000503927,0.00636709,0.0239541,0.970989,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.674858,-0.315289,1.61793,-0.674721,-0.315685,1.61858,-0.0002006,0.00652198,0.020155,0.957566,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.673145,-0.316167,1.6159,-0.668966,-0.318309,1.61094,0.00151246,0.00564405,0.0181205,0.58226,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.672094,-0.316726,1.61468,-0.669009,-0.318367,1.61109,0.00256432,0.00513042,0.0165171,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.671379,-0.317119,1.61386,-0.669027,-0.318411,1.61117,0.00327963,0.00473764,0.0156992,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.670848,-0.317408,1.61329,-0.668974,-0.31843,1.61126,0.00381038,0.00444823,0.0151256,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.670431,-0.317631,1.61286,-0.668893,-0.318455,1.61129,0.00425083,0.00420932,0.0147011,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.670102,-0.317803,1.61254,-0.668852,-0.318454,1.61133,0.00457984,0.00403796,0.0143826,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.670509,-0.317481,1.61376,-0.672084,-0.316237,1.61849,0.00396167,0.0040587,0.0190542,0.660712,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
-0.670839,-0.317214,1.61476,-0.672132,-0.316165,1.61866,0.00363173,0.00432645,0.0200495,0.680036,0.000203345,-3.48618e-26,-8.06072e-17,-2.77679e-26,0.000203345,-1.81932e-18,-8.0612e-17,-1.81916e-18,0.000203345
