EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
0.611031,0.282377,-1.66576,0.611073,0.282357,-1.66567,0.0109309,-0.0720228,-0.0967611,14.6049,0.000200016,-1.86681e-14,-1.53294e-09,-1.86681e-14,0.000200016,1.8558e-09,-1.53294e-09,1.8558e-09,0.000200016,0
0.611027,0.282342,-1.66572,0.611059,0.282145,-1.66587,0.0109269,-0.0721576,-0.0967188,14.5844,0.00020001,3.5807e-15,-2.83642e-09,3.5807e-15,0.00020001,-3.45219e-10,-2.83642e-09,-3.45219e-10,0.00020001,0
0.611053,0.282579,-1.66563,0.611158,0.283526,-1.66529,0.0109531,-0.071921,-0.0966336,14.7947,0.000200006,1.79028e-15,-1.81528e-09,1.79028e-15,0.000200006,-2.20937e-10,-1.81528e-09,-2.20937e-10,0.000200006,0
0.611091,0.282495,-1.66603,0.611244,0.28216,-1.66759,0.0109913,-0.0720048,-0.0970251,14.4583,0.000200004,9.40428e-16,-1.16177e-09,9.40428e-16,0.000200004,-1.41398e-10,-1.16177e-09,-1.41398e-10,0.000200004,0
0.611105,0.282673,-1.6659,0.61116,0.283385,-1.6654,0.0110051,-0.0718268,-0.0968993,14.7214,0.000200003,5.17764e-16,-7.43526e-10,5.17764e-16,0.000200003,-9.04942e-11,-7.43526e-10,-9.04942e-11,0.000200003,0
0.611128,0.282549,-1.66629,0.611218,0.282053,-1.66788,0.0110278,-0.071951,-0.0972945,14.5873,0.000200002,2.96918e-16,-4.75855e-10,2.96918e-16,0.000200002,-5.7916e-11,-4.75855e-10,-5.7916e-11,0.000200002,0
0.611147,0.282456,-1.66668,0.611178,0.28214,-1.66793,0.0110474,-0.0720444,-0.0976842,14.6644,0.000200001,1.53209e-14,1.55179e-09,1.53209e-14,0.000200001,1.49448e-09,1.55179e-09,1.49448e-09,0.000200001,0
0.611173,0.282386,-1.6669,0.611274,0.282105,-1.66776,0.0110728,-0.0721145,-0.0978985,14.5729,0.000200001,8.61798e-15,9.93144e-10,8.61798e-15,0.000200001,9.56463e-10,9.93144e-10,9.56463e-10,0.000200001,0
0.611183,0.282595,-1.66649,0.611281,0.28348,-1.66519,0.0110829,-0.0718051,-0.0974927,14.8068,0.0002,-1.52219e-14,2.16632e-09,-1.52219e-14,0.0002,-1.24488e-09,2.16632e-09,-1.24488e-09,0.0002,0
0.61119,0.282472,-1.66678,0.611217,0.281982,-1.66793,0.0110898,-0.0719277,-0.0977803,14.5605,0.0002,-8.36124e-15,1.38644e-09,-8.36124e-15,0.0002,-7.9672e-10,1.38644e-09,-7.9672e-10,0.0002,0
0.611196,0.282575,-1.66662,0.611222,0.282988,-1.66596,0.0110961,-0.0719246,-0.0976154,14.8795,0.0002,-4.78564e-15,8.87324e-10,-4.78564e-15,0.0002,-5.09901e-10,8.87324e-10,-5.09901e-10,0.0002,0
0.611193,0.282422,-1.66687,0.611228,0.281753,-1.66818,0.0110929,-0.0720776,-0.0978651,14.4153,0.0002,1.40945e-14,-1.28869e-09,1.40945e-14,0.0002,-1.85757e-09,-1.28869e-09,-1.85757e-09,0.0002,0
0.611218,0.282552,-1.66673,0.61127,0.283131,-1.66586,0.011118,-0.0719475,-0.0977274,14.9281,0.0002,3.67491e-15,1.03244e-09,3.67491e-15,0.0002,3.4163e-10,1.03244e-09,3.4163e-10,0.0002,0
0.611208,0.2824,-1.66697,0.611171,0.281789,-1.66793,0.0111085,-0.0721002,-0.0979671,14.5847,0.0002,2.17136e-15,6.60762e-10,2.17136e-15,0.0002,2.18643e-10,6.60762e-10,2.18643e-10,0.0002,0
0.611232,0.28229,-1.66719,0.611328,0.281853,-1.66806,0.0111325,-0.0722096,-0.0981858,14.5992,0.0002,1.3157e-15,4.22887e-10,1.3157e-15,0.0002,1.39932e-10,4.22887e-10,1.39932e-10,0.0002,0
0.611219,0.282331,-1.66724,0.611164,0.282494,-1.66748,0.0111188,-0.0721689,-0.0982443,14.4098,0.0002,8.11749e-16,2.70648e-10,8.11749e-16,0.0002,8.95562e-11,2.70648e-10,8.95562e-11,0.0002,0
0.611244,0.282493,-1.66686,0.611286,0.283093,-1.66566,0.0111438,-0.072007,-0.0978648,14.6879,0.0002,-1.66085e-14,-1.35685e-09,-1.66085e-14,0.0002,1.91485e-09,-1.35685e-09,1.91485e-09,0.0002,0
0.611274,0.282353,-1.66711,0.611396,0.281792,-1.66809,0.0111741,-0.0721472,-0.0981095,14.517,0.0002,-9.29919e-15,-8.68384e-10,-9.29919e-15,0.0002,1.22551e-09,-8.68384e-10,1.22551e-09,0.0002,0
0.611482,0.286771,-1.66629,0.612312,0.304443,-1.66301,0.0113817,-0.0677291,-0.0972898,13.558,0.0002,-5.4066e-15,-5.55765e-10,-5.4066e-15,0.0002,7.84324e-10,-5.55765e-10,7.84324e-10,0.0002,62
0.61154,0.290665,-1.66516,0.611716,0.306191,-1.66096,0.0114401,-0.0638354,-0.0961605,13.4164,0.0002,-3.12742e-14,-1.88753e-09,-3.12742e-14,0.0002,2.35804e-09,-1.88753e-09,2.35804e-09,0.0002,62
0.611455,0.294082,-1.664,0.611175,0.307798,-1.65904,0.0113554,-0.0604183,-0.0949996,13.3552,0.0002,-6.51086e-15,3.2562e-10,-6.51086e-15,0.0002,-3.45441e-10,3.2562e-10,-3.45441e-10,0.0002,62
0.611315,0.297144,-1.6626,0.61081,0.309442,-1.65734,0.0112148,-0.057356,-0.0936048,13.2833,0.0002,-2.75464e-14,1.74448e-09,-2.75464e-14,0.0002,-2.07364e-09,1.74448e-09,-2.07364e-09,0.0002,62
0.611112,0.299931,-1.66112,0.610241,0.311029,-1.65549,0.0110116,-0.0545693,-0.0921191,13.2455,0.0002,-7.50377e-15,-4.22198e-10,-7.50377e-15,0.0002,5.23286e-10,-4.22198e-10,5.23286e-10,0.0002,62
0.610827,0.302421,-1.65964,0.609687,0.312383,-1.65375,0.0107266,-0.0520788,-0.0906448,13.1225,0.0002,-4.6893e-15,-2.70207e-10,-4.6893e-15,0.0002,3.34903e-10,-2.70207e-10,3.34903e-10,0.0002,62
0.610495,0.304705,-1.65809,0.609217,0.313782,-1.65217,0.0103949,-0.0497952,-0.0890858,13.0331,0.0002,1.4906e-14,-2.01879e-09,1.4906e-14,0.0002,-1.3298e-09,-2.01879e-09,-1.3298e-09,0.0002,62
0.610161,0.30675,-1.65671,0.608717,0.314939,-1.65056,0.0100605,-0.0477502,-0.0877068,13.0043,0.0002,-1.56282e-14,-9.94783e-10,-1.56282e-14,0.0002,2.53932e-09,-9.94783e-10,2.53932e-09,0.0002,62
0.609747,0.308699,-1.65511,0.608152,0.316543,-1.64906,0.00964733,-0.0458013,-0.0861148,12.9915,0.0002,-3.21351e-15,9.12891e-10,-3.21351e-15,0.0002,-2.16148e-10,9.12891e-10,-2.16148e-10,0.0002,62
0.609324,0.310482,-1.65364,0.607628,0.317614,-1.64772,0.0092235,-0.0440183,-0.0846351,12.9046,0.0002,-1.95562e-15,5.84251e-10,-1.95562e-15,0.0002,-1.38335e-10,5.84251e-10,-1.38335e-10,0.0002,62
0.608875,0.312151,-1.65215,0.607081,0.318829,-1.6462,0.00877503,-0.0423488,-0.0831473,12.6609,0.0002,-1.21021e-15,3.7392e-10,-1.21021e-15,0.0002,-8.85344e-11,3.7392e-10,-8.85344e-11,0.0002,62
0.60844,0.313763,-1.65064,0.606749,0.320153,-1.64491,0.00834012,-0.0407371,-0.0816355,12.6701,0.0002,1.62308e-14,-1.59492e-09,1.62308e-14,0.0002,-1.61459e-09,-1.59492e-09,-1.61459e-09,0.0002,62
0.608043,0.315221,-1.64933,0.606404,0.321109,-1.6438,0.00794266,-0.0392792,-0.0803323,12.5694,0.0002,4.95369e-15,8.1137e-10,4.95369e-15,0.0002,5.27072e-10,8.1137e-10,5.27072e-10,0.0002,62
0.607595,0.316612,-1.64793,0.605803,0.322177,-1.64234,0.0074947,-0.0378879,-0.0789332,12.4361,0.0002,2.95141e-15,5.19277e-10,2.95141e-15,0.0002,3.37326e-10,5.19277e-10,3.37326e-10,0.0002,62
0.607072,0.317838,-1.64621,0.60498,0.32274,-1.63931,0.00697168,-0.0366624,-0.0772082,12.5535,0.0002,1.79922e-15,3.32337e-10,1.79922e-15,0.0002,2.15889e-10,3.32337e-10,2.15889e-10,0.0002,61
0.606582,0.319056,-1.64453,0.604624,0.323929,-1.63781,0.00648216,-0.0354441,-0.0755288,12.6924,0.0002,1.11476e-15,2.12696e-10,1.11476e-15,0.0002,1.38169e-10,2.12696e-10,1.38169e-10,0.0002,62
0.606153,0.320234,-1.64298,0.604438,0.324946,-1.6368,0.00605328,-0.034266,-0.0739833,12.5633,0.0002,6.98402e-16,1.36125e-10,6.98402e-16,0.0002,8.8428e-11,1.36125e-10,8.8428e-11,0.0002,61
0.605688,0.321382,-1.64159,0.603879,0.325915,-1.63572,0.00558848,-0.0331184,-0.0725939,12.5545,0.0002,1.76701e-14,-1.733e-09,1.76701e-14,0.0002,-1.51779e-09,-1.733e-09,-1.51779e-09,0.0002,61
0.605278,0.322496,-1.64023,0.603637,0.326955,-1.63477,0.00517826,-0.0320037,-0.0712283,12.5324,0.0002,9.9621e-15,-1.10912e-09,9.9621e-15,0.0002,-9.71387e-10,-1.10912e-09,-9.71387e-10,0.0002,61
0.604837,0.323533,-1.63898,0.603071,0.327678,-1.63398,0.00473683,-0.0309673,-0.0699788,12.6084,0.0002,5.82412e-15,-7.09838e-10,5.82412e-15,0.0002,-6.21688e-10,-7.09838e-10,-6.21688e-10,0.0002,62
0.604449,0.324576,-1.63769,0.602897,0.328747,-1.63255,0.00434878,-0.0299245,-0.0686924,12.6898,0.0002,3.50149e-15,-4.54296e-10,3.50149e-15,0.0002,-3.9788e-10,-4.54296e-10,-3.9788e-10,0.0002,62
0.60403,0.325575,-1.63644,0.602411,0.329623,-1.63173,0.00392993,-0.0289249,-0.0674361,12.6415,0.0002,-1.58767e-14,1.29353e-09,-1.58767e-14,0.0002,-2.06616e-09,1.29353e-09,-2.06616e-09,0.0002,62
0.603667,0.326541,-1.63534,0.602158,0.330355,-1.63063,0.00356693,-0.0279589,-0.0663385,12.6028,0.0002,-4.03461e-15,-7.58408e-10,-4.03461e-15,0.0002,4.87434e-10,-7.58408e-10,4.87434e-10,0.0002,62
0.603309,0.327473,-1.63416,0.601827,0.331255,-1.62974,0.00320878,-0.0270275,-0.0651561,12.6191,0.0002,1.50938e-14,1.3224e-09,1.50938e-14,0.0002,1.9005e-09,1.3224e-09,1.9005e-09,0.0002,62
0.602944,0.328365,-1.63305,0.601542,0.331983,-1.62895,0.0028441,-0.0261353,-0.064051,12.622,0.0002,-7.8114e-15,2.43701e-09,-7.8114e-15,0.0002,-5.89583e-10,2.43701e-09,-5.89583e-10,0.0002,62
0.602617,0.329245,-1.63207,0.60131,0.332767,-1.62815,0.00251738,-0.0252549,-0.0630702,12.5334,0.0002,-4.26364e-15,1.55969e-09,-4.26364e-15,0.0002,-3.77333e-10,1.55969e-09,-3.77333e-10,0.0002,62
0.602297,0.330097,-1.63115,0.601017,0.333506,-1.62745,0.00219731,-0.0244027,-0.0621464,12.6185,0.0002,-2.42741e-15,9.98201e-10,-2.42741e-15,0.0002,-2.41493e-10,9.98201e-10,-2.41493e-10,0.0002,62
0.601998,0.330891,-1.6303,0.600803,0.334066,-1.6269,0.00189837,-0.023609,-0.0612974,12.4891,0.0002,-1.43012e-15,6.38849e-10,-1.43012e-15,0.0002,-1.54556e-10,6.38849e-10,-1.54556e-10,0.0002,62
0.601719,0.331622,-1.62946,0.600599,0.334544,-1.62612,0.00161859,-0.0228783,-0.0604629,12.2865,0.0002,-8.64723e-16,4.08863e-10,-8.64723e-16,0.0002,-9.89155e-11,4.08863e-10,-9.89155e-11,0.0002,62
0.601412,0.332362,-1.62864,0.600187,0.335321,-1.62535,0.00131229,-0.0221384,-0.0596404,12.2574,0.0002,-5.32716e-16,2.61672e-10,-5.32716e-16,0.0002,-6.33059e-11,2.61672e-10,-6.33059e-11,0.0002,62
0.601117,0.333047,-1.62795,0.599985,0.335735,-1.62485,0.00101689,-0.0214525,-0.0589463,12.2092,0.0002,1.72627e-14,-1.62988e-09,1.72627e-14,0.0002,-1.64084e-09,-1.62988e-09,-1.64084e-09,0.0002,62
0.600834,0.333663,-1.62725,0.599654,0.336179,-1.62413,0.000734274,-0.0208375,-0.0582475,12.2574,0.0002,5.21549e-15,7.53118e-10,5.21549e-15,0.0002,5.51435e-10,7.53118e-10,5.51435e-10,0.0002,62
0.600569,0.334334,-1.62647,0.599506,0.337022,-1.62337,0.00046856,-0.0201655,-0.0574723,12.1661,0.0002,3.12528e-15,4.81995e-10,3.12528e-15,0.0002,3.52919e-10,4.81995e-10,3.52919e-10,0.0002,62
0.600382,0.334819,-1.6258,0.599584,0.336811,-1.62342,0.000281665,-0.0196815,-0.0567985,12.2064,0.0002,2.6706e-14,2.1021e-09,2.6706e-14,0.0002,1.83037e-09,2.1021e-09,1.83037e-09,0.0002,62
0.600216,0.335306,-1.62524,0.599554,0.337256,-1.623,0.000116227,-0.019194,-0.056238,12.2102,0.0002,1.51218e-14,1.34535e-09,1.51218e-14,0.0002,1.17144e-09,1.34535e-09,1.17144e-09,0.0002,62
0.599997,0.335814,-1.62471,0.599122,0.337845,-1.62258,-0.000102589,-0.0186862,-0.0557056,12.1578,0.0002,8.87106e-15,8.61022e-10,8.87106e-15,0.0002,7.49722e-10,8.61022e-10,7.49722e-10,0.0002,62
0.599874,0.336228,-1.62423,0.599381,0.337887,-1.6223,-0.000225918,-0.0182716,-0.0552255,12.2447,0.0002,5.34697e-15,5.51054e-10,5.34697e-15,0.0002,4.79822e-10,5.51054e-10,4.79822e-10,0.0002,62
0.599708,0.336656,-1.62374,0.599045,0.338367,-1.62178,-0.000391814,-0.017844,-0.0547366,12.1077,0.0002,3.28668e-15,3.52674e-10,3.28668e-15,0.0002,3.07086e-10,3.52674e-10,3.07086e-10,0.0002,62
0.599523,0.337077,-1.62323,0.598785,0.33876,-1.62123,-0.000576547,-0.0174231,-0.0542348,12.0906,0.0002,2.04803e-15,2.25712e-10,2.04803e-15,0.0002,1.96535e-10,2.25712e-10,1.96535e-10,0.0002,62
0.599408,0.337456,-1.62283,0.598948,0.338972,-1.62122,-0.000691588,-0.0170441,-0.0538313,12.1144,0.0002,1.28803e-15,1.44455e-10,1.28803e-15,0.0002,1.25782e-10,1.44455e-10,1.25782e-10,0.0002,62
0.599236,0.337712,-1.62245,0.598549,0.338738,-1.62094,-0.000863509,-0.0167878,-0.0534522,12.1509,0.0002,8.15033e-16,9.24515e-11,8.15033e-16,0.0002,8.05007e-11,9.24515e-11,8.05007e-11,0.0002,62
0.599115,0.337997,-1.62208,0.59863,0.339135,-1.62061,-0.000984752,-0.0165032,-0.0530834,12.1733,0.0002,5.17811e-16,5.9169e-11,5.17811e-16,0.0002,5.15205e-11,5.9169e-11,5.15205e-11,0.0002,62
0.599042,0.338197,-1.62191,0.598801,0.338941,-1.6209,-0.00105767,-0.0163031,-0.0529109,12.1766,0.0002,1.84459e-14,-1.74896e-09,1.84459e-14,0.0002,-1.57911e-09,-1.74896e-09,-1.57911e-09,0.0002,61
0.59896,0.338338,-1.62164,0.598579,0.338957,-1.62087,-0.0011403,-0.0161623,-0.0526395,12.2052,0.0002,5.60273e-15,6.66958e-10,5.60273e-15,0.0002,6.02043e-10,6.66958e-10,6.02043e-10,0.0002,61
0.598864,0.338499,-1.62141,0.598479,0.339146,-1.62047,-0.00123635,-0.0160005,-0.0524054,12.1283,0.0002,3.38016e-15,4.26853e-10,3.38016e-15,0.0002,3.85308e-10,4.26853e-10,3.85308e-10,0.0002,61
0.598786,0.338623,-1.62126,0.598476,0.339116,-1.6207,-0.00131392,-0.0158773,-0.0522648,12.2309,0.0002,2.07909e-15,2.73186e-10,2.07909e-15,0.0002,2.46597e-10,2.73186e-10,2.46597e-10,0.0002,61
0.598724,0.338757,-1.62108,0.598474,0.339292,-1.62035,-0.0013764,-0.0157435,-0.0520817,12.1766,0.0002,1.29613e-15,1.74839e-10,1.29613e-15,0.0002,1.57822e-10,1.74839e-10,1.57822e-10,0.0002,61
0.598659,0.338887,-1.621,0.59845,0.339351,-1.62034,-0.00144124,-0.0156135,-0.0519977,12.2022,0.0002,1.73541e-14,-1.67331e-09,1.73541e-14,0.0002,-1.51286e-09,-1.67331e-09,-1.51286e-09,0.0002,61
0.598618,0.339026,-1.6208,0.598453,0.339584,-1.62002,-0.00148235,-0.0154739,-0.0518027,12.1858,0.0002,9.81052e-15,-1.07092e-09,9.81052e-15,0.0002,-9.68232e-10,-1.07092e-09,-9.68232e-10,0.0002,61
0.598541,0.339234,-1.62052,0.598179,0.340014,-1.61969,-0.00155888,-0.0152663,-0.0515167,12.3579,0.0002,-1.46213e-14,-2.30004e-09,-1.46213e-14,0.0002,1.16483e-09,-2.30004e-09,1.16483e-09,0.0002,64
0.598484,0.339408,-1.62037,0.598256,0.340107,-1.61978,-0.00161596,-0.0150915,-0.05137,12.387,0.0002,-7.98592e-15,-1.47202e-09,-7.98592e-15,0.0002,7.45493e-10,-1.47202e-09,7.45493e-10,0.0002,64
0.59846,0.339489,-1.6203,0.598366,0.339811,-1.62002,-0.00163966,-0.0150111,-0.0513006,12.3804,0.0002,-4.54913e-15,-9.42096e-10,-4.54913e-15,0.0002,4.77115e-10,-9.42096e-10,4.77115e-10,0.0002,64
0.598443,0.339448,-1.62029,0.598374,0.339284,-1.62026,-0.00165684,-0.0150521,-0.0512925,12.248,0.0002,-2.6813e-15,-6.02941e-10,-2.6813e-15,0.0002,3.05354e-10,-6.02941e-10,3.05354e-10,0.0002,61
0.598437,0.339483,-1.62021,0.598413,0.339624,-1.6199,-0.00166288,-0.015017,-0.0512138,12.2223,0.0002,-1.62177e-15,-3.85882e-10,-1.62177e-15,0.0002,1.95426e-10,-3.85882e-10,1.95426e-10,0.0002,61
0.598449,0.339528,-1.62018,0.598498,0.339707,-1.62003,-0.00165069,-0.0149721,-0.0511763,12.1967,0.0002,-9.99322e-16,-2.46965e-10,-9.99322e-16,0.0002,1.25073e-10,-2.46965e-10,1.25073e-10,0.0002,61
0.598449,0.339446,-1.62023,0.598446,0.339119,-1.62047,-0.00165143,-0.015054,-0.0512343,12.2112,0.0002,-6.23751e-16,-1.58057e-10,-6.23751e-16,0.0002,8.00467e-11,-1.58057e-10,8.00467e-11,0.0002,61
0.598416,0.339453,-1.62018,0.598283,0.339483,-1.61997,-0.00168446,-0.0150467,-0.0511819,12.1858,0.0002,-3.92723e-16,-1.01157e-10,-3.92723e-16,0.0002,5.12299e-11,-1.01157e-10,5.12299e-11,0.0002,61
0.598399,0.33944,-1.62017,0.598335,0.339387,-1.62012,-0.00170065,-0.0150599,-0.0511693,12.225,0.0002,-2.48689e-16,-6.47403e-11,-2.48689e-16,0.0002,3.27871e-11,-6.47403e-11,3.27871e-11,0.0002,61
0.598402,0.339409,-1.62018,0.59841,0.339284,-1.62022,-0.00169844,-0.0150912,-0.0511792,12.1796,0.0002,-1.58074e-16,-4.14338e-11,-1.58074e-16,0.0002,2.09838e-11,-4.14338e-11,2.09838e-11,0.0002,61
0.598384,0.339466,-1.62009,0.598315,0.339697,-1.61975,-0.00171578,-0.0150335,-0.051093,12.1717,0.0002,-1.00722e-16,-2.65176e-11,-1.00722e-16,0.0002,1.34296e-11,-2.65176e-11,1.34296e-11,0.0002,61
0.598323,0.339658,-1.61992,0.598078,0.340424,-1.61921,-0.00177698,-0.0148421,-0.0509161,12.2312,0.0002,-6.428e-17,-1.69713e-11,-6.428e-17,0.0002,8.59494e-12,-1.69713e-11,8.59494e-12,0.0002,62
0.598285,0.339862,-1.6198,0.598184,0.340621,-1.61903,-0.00181483,-0.0146384,-0.0508025,12.2341,0.0002,1.89213e-14,-1.79419e-09,1.89213e-14,0.0002,-1.61045e-09,-1.79419e-09,-1.61045e-09,0.0002,62
0.598277,0.339966,-1.61968,0.598246,0.340385,-1.61918,-0.00182276,-0.0145337,-0.0506781,12.3253,0.0002,1.06302e-14,-1.14828e-09,1.06302e-14,0.0002,-1.03069e-09,-1.14828e-09,-1.03069e-09,0.0002,62
0.598269,0.340054,-1.61963,0.598237,0.340402,-1.61944,-0.00183091,-0.0144465,-0.0506296,12.2807,0.0002,6.19739e-15,-7.34899e-10,6.19739e-15,0.0002,-6.59639e-10,-7.34899e-10,-6.59639e-10,0.0002,62
0.598235,0.34004,-1.61961,0.598101,0.339987,-1.61952,-0.00186457,-0.0144598,-0.0506076,12.2286,0.0002,3.71813e-15,-4.70335e-10,3.71813e-15,0.0002,-4.22169e-10,-4.70335e-10,-4.22169e-10,0.0002,61
0.59825,0.340014,-1.6196,0.598307,0.339911,-1.61956,-0.00185017,-0.0144855,-0.0505986,12.223,0.0002,2.27794e-15,-3.01015e-10,2.27794e-15,0.0002,-2.70188e-10,-3.01015e-10,-2.70188e-10,0.0002,61
0.598258,0.339988,-1.61964,0.598292,0.339881,-1.61981,-0.00184179,-0.0145123,-0.0506412,12.1873,0.0002,1.41624e-15,-1.92649e-10,1.41624e-15,0.0002,-1.72921e-10,-1.92649e-10,-1.72921e-10,0.0002,61
0.598271,0.339987,-1.61965,0.598322,0.339984,-1.6197,-0.00182913,-0.014513,-0.0506522,12.1858,0.0002,8.89338e-16,-1.23296e-10,8.89338e-16,0.0002,-1.10669e-10,-1.23296e-10,-1.10669e-10,0.0002,61
0.598301,0.339945,-1.61968,0.598424,0.339778,-1.61981,-0.00179856,-0.0145549,-0.0506846,12.2262,0.0002,5.6219e-16,-7.89092e-11,5.6219e-16,0.0002,-7.08282e-11,-7.89092e-11,-7.08282e-11,0.0002,61
