EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
-0.680504,-0.313835,1.61756,-0.680504,-0.313835,1.61756,-0.00607257,0.00759962,0.0239438,0.940001,0.000999999,-2.29378e-23,-5.3154e-14,-1.82599e-23,0.000999999,-1.19969e-15,-5.31571e-14,-1.19959e-15,0.000999999
-0.680392,-0.314138,1.6181,-0.680285,-0.314426,1.61861,-0.00596051,0.00729679,0.024478,0.970989,0.000512195,-5.46553e-24,-1.26482e-14,-4.35241e-24,0.000512195,-2.85471e-16,-1.26489e-14,-2.85447e-16,0.000512195
-0.680326,-0.314296,1.61832,-0.680208,-0.314577,1.61871,-0.00566808,0.00751578,0.0205396,0.97883,0.000359875,-2.2405e-24,-5.18272e-15,-1.78439e-24,0.000359875,-1.16975e-16,-5.18303e-15,-1.16965e-16,0.000359875
-0.678641,-0.315098,1.61619,-0.674531,-0.317055,1.61099,-0.00398344,0.00671366,0.0184098,0.588971,0.000290717,-1.12737e-24,-2.60733e-15,-8.97912e-25,0.000290717,-5.88479e-17,-2.60749e-15,-5.88429e-17,0.000290717
-0.677613,-0.315613,1.61492,-0.674595,-0.317126,1.61118,-0.00295464,0.00624351,0.0167559,0.588971,0.000254131,-6.27245e-25,-1.45052e-15,-4.99591e-25,0.000254131,-3.27383e-17,-1.4506e-15,-3.27356e-17,0.000254131
-0.676906,-0.315979,1.61407,-0.67458,-0.317182,1.6113,-0.00224736,0.0058777,0.0159122,0.588971,0.000233206,-3.68825e-25,-8.52865e-16,-2.93768e-25,0.000233206,-1.92493e-17,-8.52915e-16,-1.92476e-17,0.000233206
-0.676379,-0.316247,1.61347,-0.674518,-0.317194,1.61135,-0.00172046,0.00560963,0.0153125,0.588971,0.000220702,-2.23997e-25,-5.1795e-16,-1.78415e-25,0.000220702,-1.16902e-17,-5.1798e-16,-1.16892e-17,0.000220702
-0.675969,-0.316454,1.61303,-0.674456,-0.317219,1.61141,-0.00128684,0.00538661,0.014873,0.588971,0.000213033,-1.38728e-25,-3.20775e-16,-1.10498e-25,0.000213033,-7.23994e-18,-3.20794e-16,-7.23932e-18,0.000213033
-0.67564,-0.316614,1.6127,-0.674389,-0.317221,1.61141,-0.000957682,0.00522696,0.0145361,0.588971,0.000208255,-8.69643e-26,-2.01081e-16,-6.9268e-26,0.000208255,-4.53843e-18,-2.01093e-16,-4.53804e-18,0.000208255
-0.676051,-0.316284,1.61389,-0.677642,-0.315005,1.6185,-0.00157999,0.00525644,0.0191775,0.660712,0.000205249,-5.49297e-26,-1.27009e-16,-4.37522e-26,0.000205249,-2.8666e-18,-1.27016e-16,-2.86636e-18,0.000205249
-0.676385,-0.316024,1.61483,-0.677693,-0.315009,1.61852,-0.00191402,0.00551558,0.0201204,0.653863,0.000203345,-3.48618e-26,-8.06072e-17,-2.77679e-26,0.000203345,-1.81932e-18,-8.0612e-17,-1.81916e-18,0.000203345
-0.676655,-0.315808,1.6156,-0.677722,-0.314956,1.61863,-0.00218438,0.00573155,0.020888,0.677645,0.000202135,-2.21927e-26,-5.13136e-17,-1.76768e-26,0.000202135,-1.15816e-18,-5.13166e-17,-1.15806e-18,0.000202135
